,SIG_CD,RDS_MAN_NO,RDS_MAN_NO2,RN,RN_CD,LAT,LNG,분류,밝기
603,11680,132,0,논현로66길,4166187,37.49406595179315,127.04106778143999,도로,0
604,11680,132,1,논현로66길,4166187,37.494260645274494,127.04171889722748,도로,0
605,11680,132,2,논현로66길,4166187,37.49437332159477,127.04209572958669,도로,20
606,11680,132,3,논현로66길,4166187,37.49448596971168,127.04247247259802,도로,20
607,11680,132,4,논현로66길,4166187,37.494581958604456,127.04279349278404,도로,20
608,11680,132,5,논현로66길,4166187,37.49459215500705,127.04282760348735,도로,20
609,11680,132,6,논현로66길,4166187,37.494686586040544,127.04314341069781,도로,0
610,11680,133,0,논현로64길,4166185,37.49349979814516,127.04036624673937,도로,20
611,11680,133,1,논현로64길,4166185,37.493762781139225,127.04120894807856,도로,40
612,11680,133,2,논현로64길,4166185,37.49361409638173,127.04208952919123,도로,40
613,11680,133,3,논현로64길,4166185,37.49371017042337,127.04240187202576,도로,20
614,11680,133,4,논현로64길,4166185,37.49380029476773,127.04269488713147,도로,0
615,11680,133,5,논현로64길,4166185,37.49392453629886,127.0430988075988,도로,40
616,11680,133,6,논현로64길,4166185,37.494032280161576,127.04344912039151,도로,40
617,11680,165,0,언주로107길,4166562,37.50777081252229,127.03937288314808,도로,20
618,11680,165,1,언주로107길,4166562,37.507558173849894,127.03867367013271,도로,20
619,11680,165,2,언주로107길,4166562,37.507559324243495,127.03760766831968,도로,0
620,11680,165,3,언주로107길,4166562,37.50755938612182,127.03755254336006,도로,0
621,11680,165,4,언주로107길,4166562,37.50741987669665,127.037103288775,도로,20
622,11680,165,5,언주로107길,4166562,37.50728753063395,127.03667711155602,도로,60
623,11680,165,6,언주로107길,4166562,37.50719065171188,127.0363549359956,도로,100
624,11680,165,7,언주로107길,4166562,37.50708919028201,127.03601752466972,도로,80
625,11680,165,8,언주로107길,4166562,37.50706062032175,127.03592253068851,도로,80
626,11680,165,9,언주로107길,4166562,37.50687465270264,127.03530409880459,도로,80
627,11680,166,0,언주로103길,4166559,37.506945582118384,127.04017264311294,도로,0
628,11680,166,1,언주로103길,4166559,37.50673768763746,127.03947268016864,도로,40
629,11680,166,2,언주로103길,4166559,37.50655662821754,127.0388630889027,도로,60
630,11680,166,3,언주로103길,4166559,37.50645657932693,127.03852622060856,도로,40
631,11680,166,4,언주로103길,4166559,37.506353613277824,127.038179568785,도로,80
632,11680,166,5,언주로103길,4166559,37.506212258308615,127.03770369608401,도로,60
633,11680,166,6,언주로103길,4166559,37.506115950416884,127.03737947702038,도로,60
634,11680,166,7,언주로103길,4166559,37.50608025326842,127.03725929345804,도로,40
635,11680,166,8,언주로103길,4166559,37.506014979190134,127.0370395472986,도로,60
636,11680,166,9,언주로103길,4166559,37.50595281902742,127.03683026452306,도로,80
637,11680,166,10,언주로103길,4166559,37.50591355693222,127.03669811408213,도로,100
638,11680,166,11,언주로103길,4166559,37.50582821853846,127.03641081772213,도로,100
639,11680,166,12,언주로103길,4166559,37.50581306079567,127.03635979239999,도로,100
640,11680,166,13,언주로103길,4166559,37.505713094754704,127.03602325880615,도로,60
641,11680,166,14,언주로103길,4166559,37.50570988135048,127.03601244522423,도로,60
642,11680,166,15,언주로103길,4166559,37.50560178621577,127.03564855065254,도로,160
643,11680,167,0,언주로99길,4166627,37.506183607450815,127.04091178691569,도로,0
644,11680,167,1,언주로99길,4166627,37.50584329045832,127.04034365501234,도로,60
645,11680,167,2,언주로99길,4166627,37.505743147897775,127.0400030104498,도로,80
646,11680,167,3,언주로99길,4166627,37.50565284144323,127.0396958485799,도로,80
647,11680,167,4,언주로99길,4166627,37.505451435558776,127.03901077451746,도로,40
648,11680,167,5,언주로99길,4166627,37.50519949709799,127.03815382913164,도로,20
649,11680,168,0,언주로97길,4166625,37.505226816931035,127.04153693446787,도로,0
650,11680,168,1,언주로97길,4166625,37.50540584244347,127.04054884628584,도로,40
651,11680,168,2,언주로97길,4166625,37.505286716062066,127.04020935853649,도로,80
652,11680,168,3,언주로97길,4166625,37.50518328756936,127.03991462087772,도로,60
653,11680,168,4,언주로97길,4166625,37.50511564908215,127.03972185863806,도로,20
654,11680,168,5,언주로97길,4166625,37.504994773972456,127.03937740770846,도로,40
655,11680,168,6,언주로97길,4166625,37.504949531065094,127.03924847785471,도로,60
656,11680,168,7,언주로97길,4166625,37.504876706432654,127.0390409438756,도로,60
657,11680,168,8,언주로97길,4166625,37.50475827784937,127.03870347436977,도로,120
658,11680,168,9,언주로97길,4166625,37.50463430307936,127.03835020373646,도로,100
659,11680,169,0,언주로93길,4166623,37.50417860744813,127.04203162929159,도로,20
660,11680,169,1,언주로93길,4166623,37.50394367252242,127.04123468270728,도로,20
661,11680,169,2,언주로93길,4166623,37.503714461540476,127.04082180102243,도로,40
662,11680,169,3,언주로93길,4166623,37.5035185932803,127.04046898076416,도로,60
663,11680,169,4,언주로93길,4166623,37.503407972254855,127.0401288727436,도로,60
664,11680,169,5,언주로93길,4166623,37.50329383085103,127.03977794086555,도로,60
665,11680,169,6,언주로93길,4166623,37.503182658770186,127.03943612689308,도로,60
666,11680,169,7,언주로93길,4166623,37.503071071634274,127.03909306969936,도로,60
667,11680,170,0,언주로85길,4166618,37.50137266502485,127.04334867239152,도로,0
668,11680,170,1,언주로85길,4166618,37.50120463967118,127.04277975598764,도로,0
669,11680,170,2,언주로85길,4166618,37.50109099534139,127.04239498272317,도로,40
670,11680,170,3,언주로85길,4166618,37.50102041309257,127.04175938842377,도로,20
671,11680,170,4,언주로85길,4166618,37.50087652968388,127.0413159417837,도로,20
672,11680,170,5,언주로85길,4166618,37.50057179123577,127.0403767974237,도로,40
673,11680,171,0,언주로81길,4166617,37.50046965074322,127.0437719825033,도로,0
674,11680,171,1,언주로81길,4166617,37.50030143855221,127.04320204278922,도로,0
675,11680,171,2,언주로81길,4166617,37.50018842561669,127.04281916245465,도로,20
676,11680,171,3,언주로81길,4166617,37.49988368587013,127.04178672257817,도로,20
677,11680,171,4,언주로81길,4166617,37.49960211169517,127.04083280896955,도로,20
678,11680,171,5,언주로81길,4166617,37.49960243229609,127.04076281891315,도로,20
679,11680,171,6,언주로81길,4166617,37.4994737775869,127.04032976061191,도로,0
680,11680,171,7,언주로81길,4166617,37.499327570351696,127.03983958553222,도로,20
681,11680,171,8,언주로81길,4166617,37.49918315281601,127.0393533147839,도로,0
682,11680,171,9,언주로81길,4166617,37.499034430875724,127.03885320188564,도로,0
683,11680,172,0,언주로79길,4166615,37.49960040995713,127.04417946931768,도로,0
684,11680,172,1,언주로79길,4166615,37.49931793512271,127.04322824132166,도로,0
685,11680,172,2,언주로79길,4166615,37.49919806390203,127.04282459932784,도로,0
686,11680,172,3,언주로79길,4166615,37.49916823087779,127.04272412731882,도로,0
687,11680,172,4,언주로79길,4166615,37.499082025089116,127.04243385266815,도로,0
688,11680,172,5,언주로79길,4166615,37.49896560700367,127.04204181781908,도로,0
689,11680,172,6,언주로79길,4166615,37.49884888161277,127.04164878885712,도로,20
690,11680,172,7,언주로79길,4166615,37.49872854599496,127.04124360237628,도로,40
691,11680,173,0,언주로75길,4166614,37.49923643476863,127.04435019407795,도로,0
692,11680,173,1,언주로75길,4166614,37.49857278090578,127.04300112226579,도로,20
693,11680,173,2,언주로75길,4166614,37.498328063013076,127.04250369043406,도로,0
694,11680,173,3,언주로75길,4166614,37.498180889132115,127.04220452026549,도로,0
695,11680,173,4,언주로75길,4166614,37.498152482483356,127.04214678580419,도로,0
696,11680,173,5,언주로75길,4166614,37.497899864666536,127.04163329717493,도로,40
697,11680,174,0,언주로71길,4166613,37.4978509115246,127.04500002859541,도로,0
698,11680,174,1,언주로71길,4166613,37.49758253157781,127.04445632968564,도로,20
699,11680,174,2,언주로71길,4166613,37.49741499653471,127.04411693413118,도로,0
700,11680,174,3,언주로71길,4166613,37.497218271153045,127.04371869708592,도로,0
701,11680,174,4,언주로71길,4166613,37.4970149990514,127.04330662828349,도로,0
702,11680,174,5,언주로71길,4166613,37.49684529082196,127.04296283769906,도로,20
703,11680,174,6,언주로71길,4166613,37.496646706875964,127.04256055729452,도로,20
704,11680,174,7,언주로71길,4166613,37.49651141762036,127.04228650470402,도로,20
705,11680,175,0,언주로69길,4166610,37.49675916014608,127.04551577020528,도로,20
706,11680,175,1,언주로69길,4166610,37.49658263872029,127.04492488428829,도로,20
707,11680,175,2,언주로69길,4166610,37.496473229232095,127.0445586343659,도로,20
708,11680,175,3,언주로69길,4166610,37.49634332760283,127.04412381151735,도로,0
709,11680,175,4,언주로69길,4166610,37.49626408996888,127.04385858671759,도로,0
710,11680,175,5,언주로69길,4166610,37.49620930271729,127.0436751917324,도로,20
711,11680,175,6,언주로69길,4166610,37.496149916533945,127.04347642647622,도로,20
712,11680,175,7,언주로69길,4166610,37.496099835342044,127.043308787107,도로,20
713,11680,175,8,언주로69길,4166610,37.49604169945647,127.04311420718523,도로,0
714,11680,175,9,언주로69길,4166610,37.495970559061135,127.04287608357672,도로,40
715,11680,175,10,언주로69길,4166610,37.4958828140703,127.04258240519695,도로,40
716,11680,176,0,언주로67길,4166609,37.496152454081226,127.04580567545293,도로,0
717,11680,176,1,언주로67길,4166609,37.49586592367911,127.0448434571967,도로,20
718,11680,176,2,언주로67길,4166609,37.49571909640864,127.04435041295929,도로,0
719,11680,176,3,언주로67길,4166609,37.495660683492225,127.04415426121945,도로,20
720,11680,176,4,언주로67길,4166609,37.495656039971315,127.04413864193508,도로,20
721,11680,176,5,언주로67길,4166609,37.49555482668513,127.04379879563999,도로,40
722,11680,176,6,언주로67길,4166609,37.495543604711756,127.04376108778223,도로,40
723,11680,176,7,언주로67길,4166609,37.495446044049466,127.04343349130886,도로,20
724,11680,176,8,언주로67길,4166609,37.4954360818429,127.04340005875645,도로,20
725,11680,176,9,언주로67길,4166609,37.49527744131522,127.04286734463257,도로,0
726,11680,177,0,언주로65길,4166607,37.49556005221546,127.04607937986601,도로,0
727,11680,177,1,언주로65길,4166607,37.495274838178794,127.045120663153,도로,20
728,11680,177,2,언주로65길,4166607,37.49509746972016,127.04452447455515,도로,20
729,11680,177,3,언주로65길,4166607,37.49502673746935,127.04428672600937,도로,20
730,11680,177,4,언주로65길,4166607,37.49498152617,127.04413476442137,도로,20
731,11680,177,5,언주로65길,4166607,37.49487408555772,127.0437736358401,도로,0
732,11680,177,6,언주로65길,4166607,37.494866067293,127.04374667282265,도로,0
733,11680,177,7,언주로65길,4166607,37.49478868303212,127.04348656593716,도로,0
734,11680,177,8,언주로65길,4166607,37.494686586040544,127.04314341069781,도로,0
735,11680,178,0,언주로63길,4166606,37.49492856574819,127.0463730040926,도로,0
736,11680,178,1,언주로63길,4166606,37.494641813728094,127.04543752019674,도로,20
737,11680,178,2,언주로63길,4166606,37.49459129277221,127.04527269833969,도로,40
738,11680,178,3,언주로63길,4166606,37.49444023246429,127.044779919287,도로,40
739,11680,178,4,언주로63길,4166606,37.49426462880229,127.04420705624024,도로,20
740,11680,178,5,언주로63길,4166606,37.49415613164153,127.04385314490857,도로,0
741,11680,178,6,언주로63길,4166606,37.494032280161576,127.04344912039151,도로,40
742,11680,197,0,언주로108길,4166563,37.50777081252229,127.03937288314808,도로,20
743,11680,197,1,언주로108길,4166563,37.50798957869204,127.04008480449444,도로,20
744,11680,197,2,언주로108길,4166563,37.50827145382926,127.0403108012438,도로,40
745,11680,197,3,언주로108길,4166563,37.50840446004078,127.04041744549757,도로,60
746,11680,197,4,언주로108길,4166563,37.508506500211226,127.04076486717337,도로,40
747,11680,197,5,언주로108길,4166563,37.50859440082701,127.04106411232893,도로,100
748,11680,197,6,언주로108길,4166563,37.508682768648356,127.04136499841029,도로,160
749,11680,197,7,언주로108길,4166563,37.50874087014704,127.04156281055602,도로,100
750,11680,198,0,언주로106길,4166561,37.50770881018156,127.04035878131252,도로,60
751,11680,198,1,언주로106길,4166561,37.5078065506879,127.04068534170908,도로,60
752,11680,198,2,언주로106길,4166561,37.50794190988226,127.04113763417824,도로,20
753,11680,198,3,언주로106길,4166561,37.50815152423003,127.04183799845077,도로,80
754,11680,198,4,언주로106길,4166561,37.50836069342992,127.04253691869845,도로,60
755,11680,198,5,언주로106길,4166561,37.50846463752008,127.04288423100321,도로,20
756,11680,198,6,언주로106길,4166561,37.508619471812786,127.04340160968235,도로,60
757,11680,199,0,언주로104길,4166560,37.506945582118384,127.04017264311294,도로,0
758,11680,199,1,언주로104길,4166560,37.50716088070924,127.04089344675279,도로,60
759,11680,199,2,언주로104길,4166560,37.507308703558365,127.04138836960779,도로,40
760,11680,199,3,언주로104길,4166560,37.50732117728575,127.04143012135604,도로,40
761,11680,199,4,언주로104길,4166560,37.50745826126376,127.04188911999545,도로,80
762,11680,199,5,언주로104길,4166560,37.5075297094625,127.04212834246813,도로,120
763,11680,199,6,언주로104길,4166560,37.50763269157053,127.04247315031586,도로,100
764,11680,199,7,언주로104길,4166560,37.50773037199424,127.04280022205386,도로,60
765,11680,199,8,언주로104길,4166560,37.50779718366457,127.04302391500174,도로,60
766,11680,199,9,언주로104길,4166560,37.50792926676846,127.04313524524756,도로,60
767,11680,199,10,언주로104길,4166560,37.508358166805856,127.0434967741588,도로,60
768,11680,200,0,언주로98길,4166626,37.505226816931035,127.04153693446787,도로,0
769,11680,200,1,언주로98길,4166626,37.5050860412087,127.04231196529064,도로,60
770,11680,200,2,언주로98길,4166626,37.50504390227577,127.04254398205204,도로,100
771,11680,200,3,언주로98길,4166626,37.505019989056834,127.04267560171436,도로,120
772,11680,200,4,언주로98길,4166626,37.50495947862458,127.04300874983652,도로,80
773,11680,200,5,언주로98길,4166626,37.50494008765044,127.04311549056007,도로,60
774,11680,200,6,언주로98길,4166626,37.504900393627615,127.04333399279926,도로,40
775,11680,200,7,언주로98길,4166626,37.504899174890475,127.0433407439559,도로,60
776,11680,200,8,언주로98길,4166626,37.50483935773036,127.04367002351059,도로,80
777,11680,200,9,언주로98길,4166626,37.50482039045279,127.04377445697308,도로,80
778,11680,200,10,언주로98길,4166626,37.50477552225076,127.0440214331305,도로,60
779,11680,200,11,언주로98길,4166626,37.5047128954871,127.04436615888036,도로,40
780,11680,200,12,언주로98길,4166626,37.50465276850453,127.04469714436487,도로,40
781,11680,200,13,언주로98길,4166626,37.50459291143929,127.04502664792223,도로,80
782,11680,200,14,언주로98길,4166626,37.50457706676397,127.04511388067353,도로,80
783,11680,201,0,언주로94길,4166624,37.50417860744813,127.04203162929159,도로,20
784,11680,201,1,언주로94길,4166624,37.50441790818537,127.04282469279396,도로,0
785,11680,201,2,언주로94길,4166624,37.5043924463477,127.04295228421854,도로,20
786,11680,201,3,언주로94길,4166624,37.50423200024268,127.0437561658576,도로,40
787,11680,202,0,언주로86길,4166619,37.50137266502485,127.04334867239152,도로,0
788,11680,202,1,언주로86길,4166619,37.50164572560762,127.04429366759872,도로,40
789,11680,202,2,언주로86길,4166619,37.5022633064714,127.04478705627972,도로,60
790,11680,202,3,언주로86길,4166619,37.5025837210037,127.04609163984377,도로,0
791,11680,202,4,언주로86길,4166619,37.50297532217504,127.04768613593886,도로,40
792,11680,203,0,언주로70길,4166612,37.49675916014608,127.04551577020528,도로,20
793,11680,203,1,언주로70길,4166612,37.497056056661584,127.04645132082085,도로,40
794,11680,203,2,언주로70길,4166612,37.49727939685005,127.04715511221188,도로,0
795,11680,203,3,언주로70길,4166612,37.49750408266511,127.04786316061859,도로,0
796,11680,203,4,언주로70길,4166612,37.49773068995301,127.04857726453449,도로,20
797,11680,221,0,선릉로107길,4166441,37.50924513021668,127.04425268841631,도로,20
798,11680,221,1,선릉로107길,4166441,37.509139048537996,127.04388561667672,도로,80
799,11680,221,2,선릉로107길,4166441,37.509103566183185,127.04376284655666,도로,80
800,11680,221,3,선릉로107길,4166441,37.509035201786475,127.04352626582629,도로,80
801,11680,221,4,선릉로107길,4166441,37.50896302134958,127.04327649568235,도로,60
802,11680,221,5,선릉로107길,4166441,37.50907501431104,127.04271483506679,도로,40
803,11680,221,6,선릉로107길,4166441,37.50894577664425,127.0422692432012,도로,40
804,11680,221,7,선릉로107길,4166441,37.508771981216704,127.04167007042469,도로,100
805,11680,221,8,선릉로107길,4166441,37.50874087014704,127.04156281055602,도로,100
806,11680,222,0,선릉로103길,4166439,37.50789325202955,127.0456520678088,도로,40
807,11680,222,1,선릉로103길,4166439,37.50758052923707,127.0453454014425,도로,100
808,11680,222,2,선릉로103길,4166439,37.507359144381134,127.04512831267756,도로,100
809,11680,222,3,선릉로103길,4166439,37.50709730983654,127.04487167354124,도로,40
810,11680,222,4,선릉로103길,4166439,37.50707598189045,127.04485074913408,도로,60
811,11680,222,5,선릉로103길,4166439,37.50682976451841,127.04460921962676,도로,60
812,11680,222,6,선릉로103길,4166439,37.50662325879068,127.04455172596762,도로,100
813,11680,222,7,선릉로103길,4166439,37.50578507327425,127.04431838856605,도로,100
814,11680,223,0,선릉로99길,4166505,37.50689839530778,127.04726859347059,도로,20
815,11680,223,1,선릉로99길,4166505,37.50637666317,127.04677405677893,도로,40
816,11680,223,2,선릉로99길,4166505,37.506107317313095,127.04651879054896,도로,60
817,11680,223,3,선릉로99길,4166505,37.50582673050168,127.0462527978034,도로,100
818,11680,224,0,선릉로93길,4166502,37.505647860518756,127.04844927761732,도로,20
819,11680,224,1,선릉로93길,4166502,37.50546296264253,127.04788582490934,도로,60
820,11680,224,2,선릉로93길,4166502,37.50533556027367,127.04749720225512,도로,40
821,11680,224,3,선릉로93길,4166502,37.50524180527596,127.04721122523857,도로,20
822,11680,224,4,선릉로93길,4166502,37.50480990638611,127.04678092597591,도로,60
823,11680,224,5,선릉로93길,4166502,37.50433544525526,127.045238133629,도로,20
824,11680,224,6,선릉로93길,4166502,37.503928469222345,127.04391485887987,도로,20
825,11680,225,0,선릉로89길,4166497,37.50373104567152,127.04935616752519,도로,0
826,11680,225,1,선릉로89길,4166497,37.503186791243905,127.0475815528755,도로,20
827,11680,226,0,선릉로87길,4166496,37.50337068615379,127.0495247300727,도로,0
828,11680,226,1,선릉로87길,4166496,37.502995610784986,127.04830919025517,도로,0
829,11680,226,2,선릉로87길,4166496,37.50282615044311,127.04824239358679,도로,0
830,11680,227,0,선릉로85길,4166494,37.50295458900121,127.04971935708929,도로,20
831,11680,227,1,선릉로85길,4166494,37.50266806092148,127.04883188134764,도로,20
832,11680,227,2,선릉로85길,4166494,37.50170132463754,127.045837813491,도로,0
833,11680,228,0,선릉로69길,4166489,37.4987803760649,127.05169751462569,도로,0
834,11680,228,1,선릉로69길,4166489,37.498627947466154,127.05124437630012,도로,40
835,11680,228,2,선릉로69길,4166489,37.49850067781828,127.0508660743314,도로,20
836,11680,228,3,선릉로69길,4166489,37.49773068995301,127.04857726453449,도로,20
837,11680,229,0,선릉로63길,4166485,37.49759134033657,127.05225866131315,도로,0
838,11680,229,1,선릉로63길,4166485,37.49730886428618,127.05142155341736,도로,20
839,11680,229,2,선릉로63길,4166485,37.497047970668454,127.0506484263945,도로,0
840,11680,494,0,봉은사로2길,4166346,37.504718996697655,127.0252830527256,도로,20
841,11680,494,1,봉은사로2길,4166346,37.50414605102147,127.02555521507652,도로,60
842,11680,494,2,봉은사로2길,4166346,37.50399697546124,127.02562603244031,도로,80
843,11680,494,3,봉은사로2길,4166346,37.502841449082155,127.02617491960541,도로,60
844,11680,494,4,봉은사로2길,4166346,37.50229638986697,127.02643382320365,도로,20
845,11680,494,5,봉은사로2길,4166346,37.50173813808296,127.02669898386995,도로,60
846,11680,495,0,봉은사로4길,4166357,37.504893979521604,127.02585830356337,도로,0
847,11680,495,1,봉은사로4길,4166357,37.503865309335254,127.02633792018119,도로,60
848,11680,495,2,봉은사로4길,4166357,37.50301270964507,127.02673543212374,도로,100
849,11680,495,3,봉은사로4길,4166357,37.502759945396015,127.02685328035038,도로,140
850,11680,495,4,봉은사로4길,4166357,37.50221332683842,127.02710812950896,도로,80
851,11680,496,0,봉은사로6길,4166373,37.50507097641372,127.0264400042472,도로,0
852,11680,496,1,봉은사로6길,4166373,37.50431365778661,127.02679224765043,도로,40
853,11680,496,2,봉은사로6길,4166373,37.50373116729259,127.02706317232784,도로,60
854,11680,496,3,봉은사로6길,4166373,37.5031931241506,127.02732592013159,도로,20
855,11680,496,4,봉은사로6길,4166373,37.50293833063015,127.02745034796949,도로,60
856,11680,496,5,봉은사로6길,4166373,37.50272932162395,127.02755240980473,도로,100
857,11680,496,6,봉은사로6길,4166373,37.50254032311408,127.02790028466715,도로,80
858,11680,496,7,봉은사로6길,4166373,37.502424055347284,127.02811429366236,도로,80
859,11680,496,8,봉은사로6길,4166373,37.50229787206529,127.02834655152424,도로,80
860,11680,496,9,봉은사로6길,4166373,37.502568113961395,127.029220763349,도로,60
861,11680,496,10,봉은사로6길,4166373,37.50257253450714,127.02923507119377,도로,60
862,11680,497,0,봉은사로16길,4166336,37.50624425725519,127.03031701328864,도로,0
863,11680,497,1,봉은사로16길,4166336,37.50606539665309,127.0304052740016,도로,20
864,11680,497,2,봉은사로16길,4166336,37.50516992667892,127.0296386436417,도로,40
865,11680,497,3,봉은사로16길,4166336,37.50395821857647,127.02860131460224,도로,40
866,11680,498,0,봉은사로18길,4166337,37.506252386701775,127.03034392245705,도로,0
867,11680,498,1,봉은사로18길,4166337,37.505486525377094,127.03069116368653,도로,40
868,11680,498,2,봉은사로18길,4166337,37.50536922994253,127.03063242080559,도로,60
869,11680,498,3,봉은사로18길,4166337,37.50511338215951,127.0304139209671,도로,40
870,11680,498,4,봉은사로18길,4166337,37.50511296778625,127.03041357020857,도로,40
871,11680,498,5,봉은사로18길,4166337,37.50482643795349,127.0301688670992,도로,40
872,11680,498,6,봉은사로18길,4166337,37.50437788727746,127.0297858115366,도로,100
873,11680,498,7,봉은사로18길,4166337,37.50369887024936,127.02920594734431,도로,40
874,11680,498,8,봉은사로18길,4166337,37.503643753790655,127.0291777326071,도로,40
875,11680,498,9,봉은사로18길,4166337,37.50360124978757,127.02915598023444,도로,40
876,11680,498,10,봉은사로18길,4166337,37.503471658961786,127.02904130044963,도로,60
877,11680,498,11,봉은사로18길,4166337,37.50313867324817,127.02874664898113,도로,40
878,11680,498,12,봉은사로18길,4166337,37.502424055347284,127.02811429366236,도로,80
879,11680,498,13,봉은사로18길,4166337,37.501673991714185,127.02746818623257,도로,40
880,11680,498,14,봉은사로18길,4166337,37.50133618112487,127.02762819446724,도로,40
881,11680,498,15,봉은사로18길,4166337,37.501067195819786,127.02775558751007,도로,80
882,11680,498,16,봉은사로18길,4166337,37.50079876002991,127.02788273103495,도로,60
883,11680,499,0,봉은사로22길,4166341,37.506586589754896,127.03144706802313,도로,0
884,11680,499,1,봉은사로22길,4166341,37.505822676703744,127.03180872024478,도로,0
885,11680,499,2,봉은사로22길,4166341,37.50559227254095,127.03191779981951,도로,40
886,11680,499,3,봉은사로22길,4166341,37.505091959904775,127.0314848788906,도로,20
887,11680,499,4,봉은사로22길,4166341,37.505191856359524,127.03129560653532,도로,40
888,11680,499,5,봉은사로22길,4166341,37.50482324642911,127.030982794998,도로,100
889,11680,499,6,봉은사로22길,4166341,37.50481018472059,127.03097171777071,도로,100
890,11680,499,7,봉은사로22길,4166341,37.50452237649506,127.03072748802069,도로,40
891,11680,499,8,봉은사로22길,4166341,37.50407609706024,127.03034878569616,도로,40
892,11680,499,9,봉은사로22길,4166341,37.503778901035474,127.03009659530471,도로,40
893,11680,499,10,봉은사로22길,4166341,37.50364465481025,127.03016066854477,도로,80
894,11680,499,11,봉은사로22길,4166341,37.50329946494947,127.02985944737816,도로,100
895,11680,499,12,봉은사로22길,4166341,37.50327536479533,127.02985299193074,도로,80
896,11680,499,13,봉은사로22길,4166341,37.50324203000614,127.02984404493941,도로,60
897,11680,499,14,봉은사로22길,4166341,37.50275356038257,127.02939973345288,도로,40
898,11680,499,15,봉은사로22길,4166341,37.50257253450714,127.02923507119377,도로,60
899,11680,500,0,봉은사로24길,4166342,37.50683965119257,127.03229558132792,도로,0
900,11680,500,1,봉은사로24길,4166342,37.50585177446556,127.03275992744095,도로,60
901,11680,500,2,봉은사로24길,4166342,37.505641302531465,127.03285757834179,도로,80
902,11680,500,3,봉은사로24길,4166342,37.504758205904004,127.0321071686505,도로,40
903,11680,500,4,봉은사로24길,4166342,37.504572361796406,127.031949222683,도로,80
904,11680,500,5,봉은사로24길,4166342,37.50427144900211,127.03169347159479,도로,40
905,11680,500,6,봉은사로24길,4166342,37.50370445553347,127.03171053551495,도로,40
906,11680,500,7,봉은사로24길,4166342,37.50320545185769,127.03172555696213,도로,80
907,11680,500,8,봉은사로24길,4166342,37.503106719710296,127.03172852546852,도로,20
908,11680,500,9,봉은사로24길,4166342,37.502900680608796,127.03182942325803,도로,40
909,11680,500,10,봉은사로24길,4166342,37.50252391671892,127.03201391708308,도로,100
910,11680,500,11,봉은사로24길,4166342,37.502256214210576,127.03214500635264,도로,80
911,11680,500,12,봉은사로24길,4166342,37.50185199285715,127.03234294361341,도로,40
912,11680,501,0,봉은사로26길,4166344,37.50699429734113,127.03281412570959,도로,0
913,11680,501,1,봉은사로26길,4166344,37.50586957592414,127.03334219499378,도로,60
914,11680,501,2,봉은사로26길,4166344,37.50587726548172,127.03359373855216,도로,80
915,11680,501,3,봉은사로26길,4166344,37.505659863016994,127.03369568186615,도로,80
916,11680,501,4,봉은사로26길,4166344,37.50548800272664,127.03377625755928,도로,60
917,11680,501,5,봉은사로26길,4166344,37.505280025738884,127.03387378180423,도로,40
918,11680,501,6,봉은사로26길,4166344,37.50505806337463,127.03397785904188,도로,20
919,11680,501,7,봉은사로26길,4166344,37.504486991023896,127.03424562543779,도로,100
920,11680,502,0,봉은사로30길,4166347,37.507631054440544,127.03493729379556,도로,0
921,11680,502,1,봉은사로30길,4166347,37.50704442417942,127.0352217711474,도로,60
922,11680,502,2,봉은사로30길,4166347,37.50687465270264,127.03530409880459,도로,80
923,11680,502,3,봉은사로30길,4166347,37.50638226354555,127.03528279537451,도로,40
924,11680,502,4,봉은사로30길,4166347,37.50621556561488,127.03536091630674,도로,80
925,11680,502,5,봉은사로30길,4166347,37.50560178621577,127.03564855065254,도로,160
926,11680,502,6,봉은사로30길,4166347,37.50499006061279,127.03593520860784,도로,60
927,11680,502,7,봉은사로30길,4166347,37.50372318200557,127.03652885851614,도로,60
928,11680,502,8,봉은사로30길,4166347,37.50314047028114,127.03680191063684,도로,40
929,11680,502,9,봉은사로30길,4166347,37.502426950486814,127.0371362490909,도로,40
930,11680,503,0,봉은사로34길,4166349,37.507950063985454,127.03599504057257,도로,0
931,11680,503,1,봉은사로34길,4166349,37.50719065171188,127.0363549359956,도로,100
932,11680,503,2,봉은사로34길,4166349,37.50728753063395,127.03667711155602,도로,60
933,11680,503,3,봉은사로34길,4166349,37.506961708975375,127.03698818512864,도로,60
934,11680,503,4,봉은사로34길,4166349,37.50675522204161,127.03718532058474,도로,80
935,11680,503,5,봉은사로34길,4166349,37.50659653753696,127.03733681989873,도로,140
936,11680,503,6,봉은사로34길,4166349,37.506212258308615,127.03770369608401,도로,60
937,11680,503,7,봉은사로34길,4166349,37.505702916847035,127.03793302645686,도로,120
938,11680,503,8,봉은사로34길,4166349,37.50519949709799,127.03815382913164,도로,20
939,11680,503,9,봉은사로34길,4166349,37.50463430307936,127.03835020373646,도로,100
940,11680,504,0,봉은사로38길,4166351,37.5083177217199,127.03718959274599,도로,40
941,11680,504,1,봉은사로38길,4166351,37.50755938612182,127.03755254336006,도로,0
942,11680,504,2,봉은사로38길,4166351,37.507559324243495,127.03760766831968,도로,0
943,11680,504,3,봉은사로38길,4166351,37.506963714215324,127.03789018614964,도로,100
944,11680,504,4,봉은사로38길,4166351,37.506353613277824,127.038179568785,도로,80
