,ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD,COORDS
53,20101018,언주로 시점에서 98번째 분기된 도로,16,Eonju-ro 98-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 689-12,0,200,역삼동 703-9,언주로98길,4166626,6.0,324.0,4,11680,3,"[(127.04153693446786, 37.50522681693104), (127.04231196529065, 37.5050860412087), (127.04254398205205, 37.505043902275766), (127.04267560171434, 37.50501998905683), (127.04300874983653, 37.50495947862458), (127.04311549056008, 37.50494008765044), (127.04333399279926, 37.50490039362762), (127.0433407439559, 37.504899174890475), (127.0436700235106, 37.50483935773036), (127.04377445697308, 37.5048203904528), (127.04402143313047, 37.50477552225076), (127.04436615888035, 37.5047128954871), (127.04469714436487, 37.50465276850452), (127.04502664792223, 37.50459291143929), (127.04511388067351, 37.50457706676397)]"
54,20101018,언주로 시점에서 94번째 분기된 도로,16,Eonju-ro 94-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 700-6,0,201,역삼동 700-33,언주로94길,4166624,12.0,160.0,4,11680,3,"[(127.0420316292916, 37.50417860744813), (127.04282469279397, 37.50441790818537), (127.04295228421854, 37.5043924463477), (127.04375616585759, 37.50423200024268)]"
55,20101018,언주로 시점에서 86번째 분기된 도로,16,Eonju-ro 86-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 706-26,0,202,역삼동 707-42,언주로86길,4166619,12.0,438.0,4,11680,3,"[(127.04334867239152, 37.501372665024846), (127.04429366759872, 37.50164572560762), (127.04478705627972, 37.5022633064714), (127.04609163984377, 37.5025837210037), (127.04768613593886, 37.50297532217504)]"
56,20101018,언주로 시점에서 70번째 분기된 도로,16,Eonju-ro 70-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 761,0,203,역삼동 758-2,언주로70길,4166612,10.0,291.0,4,11680,3,"[(127.04551577020527, 37.496759160146084), (127.04645132082085, 37.497056056661584), (127.04715511221188, 37.49727939685005), (127.0478631606186, 37.49750408266511), (127.0485772645345, 37.49773068995301)]"
57,20101018,선릉로 시점에서 107번째 분기된 도로,16,Seolleung-ro 107-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 683-10,0,221,역삼동 681-30,선릉로107길,4166441,8.0,251.0,4,11680,3,"[(127.04425268841631, 37.50924513021668), (127.04388561667673, 37.509139048538), (127.04376284655666, 37.509103566183185), (127.04352626582629, 37.509035201786475), (127.04327649568236, 37.50896302134958), (127.0427148350668, 37.509075014311044), (127.04226924320119, 37.50894577664424), (127.04167007042469, 37.508771981216704), (127.04156281055602, 37.50874087014704)]"
58,20101018,선릉로 시점에서 103번째 분기된 도로,15,Seolleung-ro 103-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 694-34,0,222,역삼동 698-20,선릉로103길,4166439,6.0,270.0,4,11680,3,"[(127.04565206780879, 37.50789325202955), (127.04534540144252, 37.50758052923707), (127.04512831267756, 37.507359144381134), (127.04487167354124, 37.50709730983654), (127.04485074913406, 37.507075981890445), (127.04460921962676, 37.50682976451841), (127.04455172596762, 37.506623258790675), (127.04431838856605, 37.50578507327425)]"
59,20101018,선릉로 시점에서 99번째 분기된 도로,16,Seolleung-ro 99-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,역삼동 696-28,0,223,역삼동 695-9,선릉로99길,4166505,6.0,150.0,4,11680,3,"[(127.0472685934706, 37.506898395307786), (127.04677405677893, 37.50637666317), (127.04651879054896, 37.50610731731309), (127.04625279780339, 37.50582673050168)]"
60,20101018,선릉로 시점에서 93번째 분기된 도로,16,Seolleung-ro 93-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,역삼동 705-24,0,224,역삼동 702,선릉로93길,4166502,12.0,451.0,4,11680,3,"[(127.0484492776173, 37.505647860518756), (127.04788582490934, 37.50546296264253), (127.04749720225512, 37.50533556027367), (127.04721122523854, 37.50524180527595), (127.04678092597591, 37.50480990638612), (127.045238133629, 37.50433544525526), (127.04391485887987, 37.503928469222345)]"
61,20101018,선릉로 시점에서 89번째 분기된 도로,16,Seolleung-ro 89-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,역삼동 708-26,0,225,역삼동 708-16,선릉로89길,4166497,4.0,168.0,4,11680,3,"[(127.04935616752519, 37.50373104567152), (127.0475815528755, 37.50318679124391)]"
62,20101018,선릉로 시점에서 87번째 분기된 도로,15,Seolleung-ro 87-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,역삼동 708-36,0,226,역삼동 708-32,선릉로87길,4166496,4.0,135.0,4,11680,3,"[(127.0495247300727, 37.50337068615379), (127.04830919025515, 37.502995610784986), (127.04824239358675, 37.50282615044311)]"
63,20101018,선릉로 시점에서 85번째 분기된 도로,16,Seolleung-ro 85-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,역삼동 708-38,0,227,역삼동 709-1,선릉로85길,4166494,12.0,370.0,4,11680,3,"[(127.04971935708926, 37.50295458900121), (127.04883188134765, 37.50266806092148), (127.04583781349099, 37.50170132463754)]"
64,20101018,선릉로 시점에서 69번째 분기된 도로,15,Seolleung-ro 69-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,역삼동 756-13,0,228,역삼동 758-2,선릉로69길,4166489,10.0,300.0,4,11680,3,"[(127.05169751462569, 37.4987803760649), (127.05124437630012, 37.498627947466154), (127.0508660743314, 37.49850067781827), (127.0485772645345, 37.49773068995301)]"
65,20101018,선릉로 시점에서 63번째 분기된 도로,16,Seolleung-ro 63-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,역삼동 765-7,0,229,역삼동 765,선릉로63길,4166485,12.0,155.0,4,11680,3,"[(127.05225866131315, 37.49759134033657), (127.05142155341736, 37.49730886428618), (127.0506484263945, 37.49704797066845)]"
66,20101018,봉은사로 시점에서 2번째 분기된 도로,16,Bongeunsa-ro 2-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,역삼동 601,0,494,역삼동 814-6,봉은사로2길,4166346,8.0,354.0,4,11680,3,"[(127.0252830527256, 37.504718996697655), (127.02555521507651, 37.50414605102147), (127.02562603244033, 37.50399697546124), (127.0261749196054, 37.50284144908216), (127.02643382320363, 37.50229638986697), (127.02669898386996, 37.50173813808296)]"
67,20101018,봉은사로 시점에서 4번째 분기된 도로,16,Bongeunsa-ro 4-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 601-15,0,495,역삼동 813-12,봉은사로4길,4166357,6.0,317.0,4,11680,3,"[(127.02585830356335, 37.5048939795216), (127.02633792018119, 37.503865309335254), (127.02673543212374, 37.50301270964507), (127.02685328035038, 37.502759945396015), (127.02710812950896, 37.50221332683842)]"
68,20101018,봉은사로 시점에서 6번째 분기된 도로,16,Bongeunsa-ro 6-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 602,0,496,역삼동 621-13,봉은사로6길,4166373,6.0,447.0,4,11680,3,"[(127.02644000424719, 37.50507097641372), (127.02679224765045, 37.504313657786604), (127.02706317232783, 37.50373116729259), (127.02732592013159, 37.5031931241506), (127.0274503479695, 37.50293833063015), (127.02755240980473, 37.50272932162395), (127.02790028466715, 37.50254032311408), (127.02811429366236, 37.50242405534727), (127.02834655152425, 37.50229787206529), (127.02922076334899, 37.50256811396141), (127.02923507119375, 37.50257253450714)]"
69,20101018,봉은사로 시점에서 16번째 분기된 도로,16,Bongeunsa-ro 16-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,역삼동 604-2,0,497,역삼동 615-46,봉은사로16길,4166336,8.0,304.0,4,11680,3,"[(127.03031701328865, 37.50624425725519), (127.0304052740016, 37.50606539665309), (127.0296386436417, 37.50516992667892), (127.02860131460223, 37.503958218576464)]"
70,20101018,봉은사로 시점에서 18번째 분기된 도로,16,Bongeunsa-ro 18-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,역삼동 604-6,0,498,역삼동 618-5,봉은사로18길,4166337,6.0,705.0,4,11680,3,"[(127.03034392245704, 37.506252386701775), (127.03069116368653, 37.50548652537709), (127.03063242080559, 37.50536922994252), (127.0304139209671, 37.50511338215951), (127.03041357020854, 37.50511296778625), (127.03016886709919, 37.50482643795349), (127.02978581153661, 37.504377887277464), (127.0292059473443, 37.50369887024936), (127.0291777326071, 37.50364375379066), (127.02915598023446, 37.503601249787565), (127.02904130044963, 37.503471658961786), (127.02874664898113, 37.503138673248166), (127.02811429366236, 37.50242405534727), (127.02746818623257, 37.50167399171419), (127.02762819446723, 37.50133618112487), (127.02775558751007, 37.501067195819786), (127.02788273103494, 37.50079876002991)]"
71,20101018,봉은사로 시점에서 22번째 분기된 도로,16,Bongeunsa-ro 22-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,역삼동 605,0,499,역삼동 622-11,봉은사로22길,4166341,6.0,556.0,4,11680,3,"[(127.03144706802311, 37.506586589754896), (127.03180872024481, 37.50582267670374), (127.03191779981951, 37.505592272540945), (127.0314848788906, 37.50509195990477), (127.03129560653531, 37.50519185635952), (127.03098279499801, 37.504823246429105), (127.03097171777067, 37.50481018472059), (127.03072748802069, 37.50452237649506), (127.03034878569615, 37.504076097060235), (127.03009659530471, 37.50377890103548), (127.03016066854477, 37.50364465481025), (127.02985944737816, 37.50329946494948), (127.02985299193074, 37.50327536479533), (127.02984404493941, 37.50324203000614), (127.02939973345288, 37.502753560382565), (127.02923507119375, 37.50257253450714)]"
72,20101018,봉은사로 시점에서 24번째 분기된 도로,16,Bongeunsa-ro 24-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,역삼동 605-17,0,500,역삼동 632-16,봉은사로24길,4166342,6.0,604.0,4,11680,3,"[(127.0322955813279, 37.50683965119257), (127.03275992744095, 37.50585177446556), (127.03285757834179, 37.505641302531465), (127.03210716865048, 37.504758205904004), (127.03194922268301, 37.504572361796406), (127.03169347159482, 37.50427144900211), (127.03171053551496, 37.503704455533466), (127.03172555696213, 37.50320545185769), (127.0317285254685, 37.5031067197103), (127.03182942325803, 37.502900680608796), (127.0320139170831, 37.50252391671892), (127.03214500635264, 37.50225621421057), (127.03234294361339, 37.50185199285715)]"
73,20101018,봉은사로 시점에서 26번째 분기된 도로,16,Bongeunsa-ro 26-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,역삼동 606,0,501,역삼동 608-23,봉은사로26길,4166344,6.0,320.0,4,11680,3,"[(127.0328141257096, 37.50699429734115), (127.03334219499378, 37.50586957592414), (127.03359373855217, 37.50587726548172), (127.03369568186616, 37.505659863016994), (127.03377625755928, 37.50548800272664), (127.03387378180425, 37.50528002573888), (127.03397785904188, 37.50505806337463), (127.03424562543779, 37.504486991023896)]"
74,20101018,봉은사로 시점에서 30번째 분기된 도로,16,Bongeunsa-ro 30-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 651,0,502,역삼동 668-21,봉은사로30길,4166347,8.0,613.0,4,11680,3,"[(127.03493729379554, 37.507631054440544), (127.03522177114739, 37.50704442417942), (127.03530409880459, 37.506874652702635), (127.0352827953745, 37.506382263545554), (127.03536091630674, 37.50621556561488), (127.03564855065254, 37.50560178621578), (127.03593520860784, 37.50499006061279), (127.03652885851614, 37.50372318200557), (127.03680191063685, 37.50314047028114), (127.0371362490909, 37.502426950486814)]"
75,20101018,봉은사로 시점에서 34번째 분기된 도로,16,Bongeunsa-ro 34-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 652,0,503,역삼동 664-7,봉은사로34길,4166349,6.0,455.0,4,11680,3,"[(127.03599504057256, 37.507950063985454), (127.03635493599559, 37.50719065171188), (127.03667711155602, 37.50728753063395), (127.03698818512865, 37.506961708975375), (127.03718532058474, 37.50675522204161), (127.03733681989871, 37.506596537536964), (127.037703696084, 37.506212258308615), (127.03793302645686, 37.50570291684704), (127.03815382913163, 37.50519949709799), (127.03835020373646, 37.504634303079364)]"
76,20101018,봉은사로 시점에서 38번째 분기된 도로,16,Bongeunsa-ro 38-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 653,0,504,역삼동 661-7,봉은사로38길,4166351,12.0,298.0,4,11680,3,"[(127.03718959274602, 37.5083177217199), (127.03755254336006, 37.50755938612182), (127.03760766831967, 37.50755932424349), (127.03789018614964, 37.506963714215324), (127.038179568785, 37.506353613277824), (127.03840624986556, 37.505844253712645)]"
77,20101018,봉은사로 시점에서 44번째 분기된 도로,16,Bongeunsa-ro 44-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 681,0,505,역삼동 699-29,봉은사로44길,4166353,6.0,641.0,4,11680,3,"[(127.04007216890165, 37.50917276358988), (127.04041744549755, 37.50840446004078), (127.0403108012438, 37.50827145382926), (127.04008480449443, 37.50798957869204), (127.04035878131252, 37.50770881018156), (127.0408934467528, 37.507160880709236), (127.04168691337901, 37.506348445248214), (127.04175827271783, 37.50627466528647), (127.04244567192681, 37.50557007409796), (127.04244606754523, 37.50556966851184), (127.04280914066115, 37.505503526049246), (127.04294212934408, 37.5054792967073), (127.04314009686385, 37.50544323225676), (127.04344419477579, 37.50538783048054), (127.04347419630666, 37.505382368791615), (127.04380359086626, 37.505322362013324), (127.04416302024686, 37.50525687442018)]"
78,20101018,봉은사로 시점에서 48번째 분기된 도로,16,Bongeunsa-ro 48-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 681-35,0,506,역삼동 691-33,봉은사로48길,4166355,6.0,427.0,4,11680,3,"[(127.04132370661256, 37.509537901100096), (127.04167007042469, 37.508771981216704), (127.04156281055602, 37.50874087014704), (127.04183799845075, 37.50815152423003), (127.04212834246812, 37.5075297094625), (127.04265770962954, 37.507204239135234), (127.04286385416455, 37.50707749590919), (127.04287757976822, 37.507069048756655), (127.04298698877815, 37.507001723896806), (127.04332653193279, 37.5067927529585), (127.04376822238234, 37.50652092698791)]"
79,20101018,봉은사로 시점에서 50번째 분기된 도로,16,Bongeunsa-ro 50-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 682,0,507,역삼동 693-36,봉은사로50길,4166358,8.0,394.0,4,11680,3,"[(127.04236392269821, 37.509841371267655), (127.0427148350668, 37.509075014311044), (127.04327649568236, 37.50896302134958), (127.04340160968238, 37.50861947181278), (127.04345534092819, 37.508471923436154), (127.04349677415881, 37.508358166805856), (127.04397292387907, 37.50806661406531), (127.04512831267756, 37.507359144381134)]"
80,20101018,테헤란로 시점에서 1번째 분기된 도로,16,Teheran-ro 1-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 821-3,0,518,역삼동 814-6,테헤란로1길,4166722,8.0,422.0,4,11680,3,"[(127.02839073356266, 37.498187001374845), (127.028118625171, 37.49875820621008), (127.02787752101645, 37.49926431529261), (127.02764760117381, 37.49974694133835), (127.02744395251, 37.5001744200135), (127.0272397590849, 37.50060303368364), (127.02669898386996, 37.50173813808296)]"
81,20101018,테헤란로 시점에서 5번째 분기된 도로,16,Teheran-ro 5-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 822-7,0,519,역삼동 621-13,테헤란로5길,4166749,6.0,490.0,4,11680,3,"[(127.02988845063315, 37.49865259380518), (127.02962176329464, 37.49920896130247), (127.02950398387915, 37.49945465560721), (127.0293757172374, 37.499722246528236), (127.02936395385888, 37.49974678349843), (127.02935227941154, 37.49976719387199), (127.02933807110983, 37.49978580284349), (127.02932127246547, 37.49980276359517), (127.0293009902762, 37.499818607925235), (127.02927878475762, 37.49983224525682), (127.02925508551007, 37.49984330607842), (127.02922973432814, 37.49985210577587), (127.02920295728732, 37.49985836498553), (127.02908943352169, 37.499874050893865), (127.02904328515336, 37.49988236886395), (127.02900323401322, 37.49989550574095), (127.0289657179423, 37.49991383176821), (127.0289323200235, 37.49993693212126), (127.02890478130598, 37.49996340084193), (127.02888281914615, 37.499993445229464), (127.02886691938546, 37.50002584882606), (127.02885799779322, 37.50005990864331), (127.02885611029868, 37.50009391277212), (127.0288589222474, 37.50011405845285), (127.0288611895443, 37.5001291947066), (127.02893841409615, 37.500366058375995), (127.02894911912499, 37.5004155207183), (127.028953706589, 37.50046650716786), (127.0289480889019, 37.50056705992298), (127.0289312756038, 37.50063745885017), (127.02890245412914, 37.50071330259), (127.02886715183283, 37.50078719265537), (127.02904679320255, 37.50109000358811), (127.02907141691587, 37.50113151586157), (127.02954040424092, 37.501922049752196), (127.02954003133495, 37.50192284271932), (127.02938457430233, 37.50225402344152), (127.02923507119375, 37.50257253450714)]"
82,20101018,테헤란로 시점에서 7번째 분기된 도로,17,Teheran-ro 7-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 649-14,0,520,역삼동 635-2,테헤란로7길,4166759,15.0,264.0,4,11680,3,"[(127.03104807016062, 37.49901295246675), (127.03078690404307, 37.49955702254497), (127.03066404290028, 37.49981295459603), (127.03053718080484, 37.500077230739386), (127.0299811217331, 37.501235581752724)]"
83,20101018,테헤란로 시점에서 13번째 분기된 도로,16,Teheran-ro 13-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 648-17,0,521,역삼동 624-40,테헤란로13길,4166718,8.0,524.0,4,11680,3,"[(127.03278629894933, 37.49955338379547), (127.03246189986449, 37.50022377624342), (127.03227570957851, 37.500608560309104), (127.03201198004113, 37.5011535526328), (127.0319452221912, 37.50129151272372), (127.03176450695786, 37.501664959943355), (127.03159385805687, 37.50201760024698), (127.03143206668457, 37.5023519387636), (127.03140643847284, 37.50240489692476), (127.03125134633927, 37.502725376122775), (127.03110218544676, 37.50303360904817), (127.03069176665123, 37.50325766324377), (127.03022330640708, 37.50351340021008), (127.03016066854477, 37.50364465481025)]"
84,20101018,테헤란로 시점에서 19번째 분기된 도로,16,Teheran-ro 19-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 647-19,0,522,역삼동 626-9,테헤란로19길,4166721,8.0,644.0,4,11680,3,"[(127.03394237346762, 37.49991545385399), (127.03359836641405, 37.500622336194695), (127.03329316574138, 37.501249468647636), (127.03315359724434, 37.50153624888425), (127.03299628762876, 37.501859488068085), (127.03291036675894, 37.50203602553481), (127.03296239660664, 37.50221603117871), (127.03310392268577, 37.50270566800862), (127.03286987317783, 37.50320999206279), (127.03273225999786, 37.50350651097809), (127.03261127836933, 37.503767192645405), (127.03260886030563, 37.503772392041206), (127.03169347159482, 37.50427144900211), (127.03159005659369, 37.50449502200243), (127.03130916512954, 37.50464684827273), (127.03098279499801, 37.504823246429105)]"
85,20101018,테헤란로 시점에서 25번째 분기된 도로,16,Teheran-ro 25-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 646-16,0,523,역삼동 608-23,테헤란로25길,4166726,8.0,483.0,4,11680,3,"[(127.03560541379929, 37.50042404095458), (127.03531627559653, 37.50099514992516), (127.0352481540421, 37.50112970650081), (127.03516371641908, 37.501296487389695), (127.03517294194423, 37.501315730090376), (127.03533335364583, 37.50165032413525), (127.0354558452622, 37.50190582118078), (127.03523444335468, 37.502378043779416), (127.03506690998645, 37.50273535533644), (127.0350405731644, 37.50279153104727), (127.03483913075497, 37.50322118401261), (127.03460282926855, 37.50372515168988), (127.03424562543779, 37.504486991023896)]"
86,20101018,테헤란로 시점에서 27번째 분기된 도로,16,Teheran-ro 27-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 679-4,0,524,역삼동 666-2,테헤란로27길,4166728,6.0,464.0,4,11680,3,"[(127.03840213860313, 37.50125747150503), (127.03819157743999, 37.50167821325677), (127.038032883911, 37.50199529673591), (127.03787353374834, 37.502313704654675), (127.03772057710437, 37.502619325216145), (127.03756248700975, 37.50295309431631), (127.0374149026056, 37.503264695438105), (127.03726437948082, 37.503582487105916), (127.03711522214783, 37.50389737693947), (127.03651616245456, 37.50516212469172)]"
87,20101018,테헤란로 시점에서 33번째 분기된 도로,16,Teheran-ro 33-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 678-42,0,525,역삼동 671-31,테헤란로33길,4166734,8.0,350.0,4,11680,3,"[(127.03980132794024, 37.50169766868543), (127.0395782714211, 37.50213021099335), (127.039478452704, 37.502323759541866), (127.03941444870475, 37.50244788360421), (127.03929256370162, 37.50268422747173), (127.03925179962427, 37.502763285080405), (127.03909306969935, 37.50307107163427), (127.03835020373646, 37.504634303079364)]"
88,20101018,테헤란로 시점에서 37번째 분기된 도로,17,Teheran-ro 37-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 677-25,0,526,역삼동 674,테헤란로37길,4166736,12.0,355.0,4,11680,3,"[(127.04118516465125, 37.5021381337235), (127.04086765228963, 37.5027501439234), (127.04067927093219, 37.503113263772875), (127.04046898076415, 37.5035185932803), (127.04017927051613, 37.50413788139263), (127.0401019985856, 37.50430306861216), (127.03972185863806, 37.50511564908215)]"
89,20101018,테헤란로 시점에서 39번째 분기된 도로,15,Teheran-ro 39-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 674-20,0,527,역삼동 655-12,테헤란로39길,4166738,6.0,466.0,4,11680,3,"[(127.04123468270728, 37.503943672522425), (127.04110696167308, 37.50421596097586), (127.04081055403996, 37.50484789380792), (127.04074178920214, 37.504994509028194), (127.04054884628584, 37.50540584244348), (127.04034365501234, 37.50584329045832), (127.03990642374362, 37.506292292429286), (127.03947268016863, 37.50673768763746), (127.03894789906846, 37.50727657959307), (127.03867367013272, 37.5075581738499)]"
90,20101018,테헤란로 시점에서 43번째 분기된 도로,16,Teheran-ro 43-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 701-9,0,528,역삼동 698-20,테헤란로43길,4166739,12.0,316.0,4,11680,3,"[(127.04435028370403, 37.50309561865467), (127.04391485887987, 37.503928469222345), (127.04375616585759, 37.50423200024268), (127.04402143313047, 37.50477552225076), (127.04416302024686, 37.50525687442018), (127.04431838856605, 37.50578507327425)]"
91,20101018,테헤란로 시점에서 47번째 분기된 도로,17,Teheran-ro 47-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 702-13,0,529,역삼동 704-47,테헤란로47길,4166741,6.0,230.0,4,11680,3,"[(127.0456451423049, 37.50349255435938), (127.045238133629, 37.50433544525526), (127.04511388067351, 37.50457706676397), (127.04571828535931, 37.505343032794144)]"
92,20101018,테헤란로 시점에서 51번째 분기된 도로,16,Teheran-ro 51-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 702-28,0,530,역삼동 698-6,테헤란로51길,4166744,12.0,412.0,4,11680,3,"[(127.04719530543171, 37.503967791265346), (127.04688797536129, 37.504592355399765), (127.04678092597591, 37.50480990638612), (127.04571828535931, 37.505343032794144), (127.0453010125823, 37.505552129589766), (127.04530075253804, 37.5055522648358), (127.04515566869173, 37.50562496597505), (127.04498527115534, 37.505654797765565), (127.04465138523024, 37.50571325975924), (127.04438929713262, 37.50575914387462), (127.04431838856605, 37.50578507327425), (127.04426120712341, 37.50580598811735), (127.04395772029646, 37.505863950607285), (127.04360039298936, 37.50593219387416)]"
93,20101018,테헤란로 시점에서 53번째 분기된 도로,15,Teheran-ro 53-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 697-12,0,531,역삼동 693,테헤란로53길,4166746,6.0,466.0,4,11680,3,"[(127.04721122523854, 37.50524180527595), (127.04683894678001, 37.505469009160876), (127.04625279780339, 37.50582673050168), (127.04561410544187, 37.506216517028896), (127.04460921962676, 37.50682976451841), (127.04429045929268, 37.50702428862622), (127.04396783063575, 37.50722117387166), (127.04384267251072, 37.50729755129686), (127.04337280153068, 37.5075842809883), (127.04302391500174, 37.50779718366457)]"
94,20101018,테헤란로 시점에서 57번째 분기된 도로,15,Teheran-ro 57-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 691-18,0,532,역삼동 693-36,테헤란로57길,4166748,6.0,328.0,4,11680,3,"[(127.04788582490934, 37.50546296264253), (127.04768828743875, 37.505844792792075), (127.04682242194757, 37.50636511186049), (127.04677405677893, 37.50637666317), (127.0467075758483, 37.506392537170115), (127.04618205247188, 37.50671419499157), (127.04512831267756, 37.507359144381134)]"
95,20101018,테헤란로 시점에서 2번째 분기된 도로,16,Teheran-ro 2-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 825-17,0,543,역삼동 831-24,테헤란로2길,4166731,4.0,393.0,4,11680,3,"[(127.02868816054861, 37.49827948396252), (127.02887055027328, 37.49788863354232), (127.02881768618067, 37.49780474473672), (127.0293874977254, 37.49660958044924), (127.02981393770335, 37.495715102095744), (127.03016655091386, 37.49497545874183)]"
96,20101018,테헤란로 시점에서 4번째 분기된 도로,16,Teheran-ro 4-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 824,0,544,역삼동 830,테헤란로4길,4166743,10.0,390.0,4,11680,3,"[(127.02941748067983, 37.498506257599566), (127.03020015400533, 37.49685575517564), (127.03062414322919, 37.49596159889127), (127.03097508712389, 37.4952214850479)]"
97,20101018,테헤란로 시점에서 6번째 분기된 도로,16,Teheran-ro 6-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 824-19,0,545,역삼동 827-24,테헤란로6길,4166754,4.0,390.0,4,11680,3,"[(127.0302143033813, 37.498753841442536), (127.03099158715837, 37.49709548745363), (127.03114274396519, 37.49677298202913), (127.03128019405978, 37.49647969925415), (127.03150365976511, 37.49600292400894), (127.03152501415427, 37.495957346039596), (127.03175821602164, 37.495459772730705)]"
98,20101018,테헤란로 시점에서 8번째 분기된 도로,16,Teheran-ro 8-gil,20141030,직권수정(속성변경),99,20101203,20190426160729,역삼동 823,0,546,역삼동 829,테헤란로8길,4166767,11.0,391.0,4,11680,3,"[(127.03104807016062, 37.49901295246675), (127.03150804971412, 37.4980448123167), (127.031837369215, 37.49735167975781), (127.03199001610919, 37.4970303982403), (127.03261270246385, 37.49571976855743)]"
