,LAT,LNG,RDS_MAN_NO,RDS_MAN_NO2,RN,RN_CD,ROAD_BT,ROAD_LT,SIG_CD
317,37.50373116729259,127.02706317232783,52,5,강남대로110길,4166005,6.0,685.0,11680
318,37.50386869731706,127.02750988605881,52,6,강남대로110길,4166005,6.0,685.0,11680
319,37.504115787926935,127.02831247057568,52,7,강남대로110길,4166005,6.0,685.0,11680
320,37.503958218576464,127.02860131460223,52,8,강남대로110길,4166005,6.0,685.0,11680
321,37.50364375379066,127.0291777326071,52,9,강남대로110길,4166005,6.0,685.0,11680
322,37.503498513314156,127.0294439701066,52,10,강남대로110길,4166005,6.0,685.0,11680
323,37.50327536479533,127.02985299193074,52,11,강남대로110길,4166005,6.0,685.0,11680
324,37.50295609840562,127.03043819623355,52,12,강남대로110길,4166005,6.0,685.0,11680
325,37.50298918541653,127.03072162057848,52,13,강남대로110길,4166005,6.0,685.0,11680
326,37.50303360904817,127.03110218544676,52,14,강남대로110길,4166005,6.0,685.0,11680
327,37.503056229476,127.03129596845014,52,15,강남대로110길,4166005,6.0,685.0,11680
328,37.5031067197103,127.0317285254685,52,16,강남대로110길,4166005,6.0,685.0,11680
329,37.50259686627172,127.02537440354597,53,0,강남대로106길,4166004,6.0,265.0,11680
330,37.50284144908216,127.0261749196054,53,1,강남대로106길,4166004,6.0,265.0,11680
331,37.50301270964507,127.02673543212374,53,2,강남대로106길,4166004,6.0,265.0,11680
332,37.50311219098833,127.02706103885035,53,3,강남대로106길,4166004,6.0,265.0,11680
333,37.5031931241506,127.02732592013159,53,4,강남대로106길,4166004,6.0,265.0,11680
334,37.50333094954667,127.02777703058763,53,5,강남대로106길,4166004,6.0,265.0,11680
335,37.50345012732482,127.02816712189686,53,6,강남대로106길,4166004,6.0,265.0,11680
336,37.50345033439874,127.02816781184323,53,7,강남대로106길,4166004,6.0,265.0,11680
337,37.50105916063711,127.02611438434687,54,0,강남대로102길,4166003,6.0,390.0,11680
338,37.50173813808296,127.02669898386996,54,1,강남대로102길,4166003,6.0,390.0,11680
339,37.502048492808235,127.02696619960001,54,2,강남대로102길,4166003,6.0,390.0,11680
340,37.50221332683842,127.02710812950896,54,3,강남대로102길,4166003,6.0,390.0,11680
341,37.50272932162395,127.02755240980473,54,4,강남대로102길,4166003,6.0,390.0,11680
342,37.5034499380361,127.02816747242068,54,5,강남대로102길,4166003,6.0,390.0,11680
343,37.50345033439874,127.02816781184323,54,6,강남대로102길,4166003,6.0,390.0,11680
344,37.503958218576464,127.02860131460223,54,7,강남대로102길,4166003,6.0,390.0,11680
345,37.50036295147544,127.02645109408468,55,0,강남대로98길,4166039,6.0,238.0,11680
346,37.50060303368364,127.0272397590849,55,1,강남대로98길,4166039,6.0,238.0,11680
347,37.50075119504084,127.02772648070405,55,2,강남대로98길,4166039,6.0,238.0,11680
348,37.50079876002991,127.02788273103494,55,3,강남대로98길,4166039,6.0,238.0,11680
349,37.50098900889989,127.02850775695431,55,4,강남대로98길,4166039,6.0,238.0,11680
350,37.500995028798535,127.02858115466246,55,5,강남대로98길,4166039,6.0,238.0,11680
351,37.50098564170693,127.02865398135559,55,6,강남대로98길,4166039,6.0,238.0,11680
352,37.500961569544764,127.02872137437451,55,7,강남대로98길,4166039,6.0,238.0,11680
353,37.5009244352146,127.02877858449098,55,8,강남대로98길,4166039,6.0,238.0,11680
354,37.50087676241572,127.02882176754846,55,9,강남대로98길,4166039,6.0,238.0,11680
355,37.50078719265537,127.02886715183283,55,10,강남대로98길,4166039,6.0,238.0,11680
356,37.499507096652025,127.0268562524601,56,0,강남대로96길,4166038,6.0,189.0,11680
357,37.49974694133835,127.02764760117381,56,1,강남대로96길,4166038,6.0,189.0,11680
358,37.49986628998051,127.02804138299331,56,2,강남대로96길,4166038,6.0,189.0,11680
359,37.50011405845285,127.0288589222474,56,3,강남대로96길,4166038,6.0,189.0,11680
360,37.49926431529261,127.02787752101645,57,0,강남대로94길,4166037,6.0,696.0,11680
361,37.499722246528236,127.0293757172374,57,1,강남대로94길,4166037,6.0,696.0,11680
362,37.49982210781679,127.02970243289337,57,2,강남대로94길,4166037,6.0,696.0,11680
363,37.500077230739386,127.03053718080484,57,3,강남대로94길,4166037,6.0,696.0,11680
364,37.50034222353847,127.03140423660504,57,4,강남대로94길,4166037,6.0,696.0,11680
365,37.50044961425476,127.031755614181,57,5,강남대로94길,4166037,6.0,696.0,11680
366,37.500468609402304,127.03181776447026,57,6,강남대로94길,4166037,6.0,696.0,11680
367,37.500608560309104,127.03227570957851,57,7,강남대로94길,4166037,6.0,696.0,11680
368,37.50075662032665,127.03272645594865,57,8,강남대로94길,4166037,6.0,696.0,11680
369,37.50077958631191,127.03279636635972,57,9,강남대로94길,4166037,6.0,696.0,11680
370,37.500730027262044,127.03304913532072,57,10,강남대로94길,4166037,6.0,696.0,11680
371,37.50067232948754,127.03334341573203,57,11,강남대로94길,4166037,6.0,696.0,11680
372,37.500622336194695,127.03359836641405,57,12,강남대로94길,4166037,6.0,696.0,11680
373,37.500774064503105,127.03409174063974,57,13,강남대로94길,4166037,6.0,696.0,11680
374,37.50085969038945,127.0343701714815,57,14,강남대로94길,4166037,6.0,696.0,11680
375,37.50090111680995,127.03450486858283,57,15,강남대로94길,4166037,6.0,696.0,11680
376,37.50099493330713,127.03480992543469,57,16,강남대로94길,4166037,6.0,696.0,11680
377,37.50112970650081,127.0352481540421,57,17,강남대로94길,4166037,6.0,696.0,11680
378,37.49852486350408,127.0273563056145,58,0,강남대로92길,4166036,6.0,324.0,11680
379,37.49875820621008,127.028118625171,58,1,강남대로92길,4166036,6.0,324.0,11680
380,37.499203647767274,127.02957393659926,58,2,강남대로92길,4166036,6.0,324.0,11680
381,37.49920896130247,127.02962176329464,58,3,강남대로92길,4166036,6.0,324.0,11680
382,37.49921404107608,127.02966741862878,58,4,강남대로92길,4166036,6.0,324.0,11680
383,37.49955702254497,127.03078690404307,58,5,강남대로92길,4166036,6.0,324.0,11680
384,37.49630663488549,127.02838744754702,59,0,강남대로84길,4166035,8.0,326.0,11680
385,37.49660958044924,127.0293874977254,59,1,강남대로84길,4166035,8.0,326.0,11680
386,37.49685575517564,127.03020015400533,59,2,강남대로84길,4166035,8.0,326.0,11680
387,37.496982144415895,127.03061740370102,59,3,강남대로84길,4166035,8.0,326.0,11680
388,37.49709548745363,127.03099158715837,59,4,강남대로84길,4166035,8.0,326.0,11680
389,37.49735167975781,127.031837369215,59,5,강남대로84길,4166035,8.0,326.0,11680
390,37.4946755526608,127.02918099482926,60,0,강남대로78길,4166034,8.0,325.0,11680
391,37.49497545874183,127.03016655091386,60,1,강남대로78길,4166034,8.0,325.0,11680
392,37.4952214850479,127.03097508712389,60,2,강남대로78길,4166034,8.0,325.0,11680
393,37.495459772730705,127.03175821602164,60,3,강남대로78길,4166034,8.0,325.0,11680
394,37.495467424784906,127.03178336851414,60,4,강남대로78길,4166034,8.0,325.0,11680
395,37.49557692060948,127.03214321710905,60,5,강남대로78길,4166034,8.0,325.0,11680
396,37.49571976855743,127.03261270246385,60,6,강남대로78길,4166034,8.0,325.0,11680
397,37.49155464655024,127.03066329873597,61,0,강남대로66길,4166033,8.0,326.0,11680
398,37.49185660161008,127.03165713167132,61,1,강남대로66길,4166033,8.0,326.0,11680
399,37.492099655793076,127.0324571458497,61,2,강남대로66길,4166033,8.0,326.0,11680
400,37.492346107327094,127.03326832736494,61,3,강남대로66길,4166033,8.0,326.0,11680
401,37.49246157582829,127.03364840654883,61,4,강남대로66길,4166033,8.0,326.0,11680
402,37.492599529698374,127.03410247197684,61,5,강남대로66길,4166033,8.0,326.0,11680
403,37.490085777582955,127.03136684958538,62,0,강남대로62길,4166032,8.0,326.0,11680
404,37.490420826475116,127.03247578908984,62,1,강남대로62길,4166032,8.0,326.0,11680
405,37.490626740703426,127.0331573405767,62,2,강남대로62길,4166032,8.0,326.0,11680
406,37.49087190798486,127.03396884712937,62,3,강남대로62길,4166032,8.0,326.0,11680
407,37.49092840323687,127.03415586373619,62,4,강남대로62길,4166032,8.0,326.0,11680
408,37.4910310679367,127.03449567670143,62,5,강남대로62길,4166032,8.0,326.0,11680
409,37.49112599927427,127.03480992083162,62,6,강남대로62길,4166032,8.0,326.0,11680
410,37.50613336067611,127.03442871457682,87,0,논현로105길,4166109,8.0,711.0,11680
411,37.50595648287354,127.03385203100706,87,1,논현로105길,4166109,8.0,711.0,11680
412,37.50587726548172,127.03359373855217,87,2,논현로105길,4166109,8.0,711.0,11680
413,37.50586957592414,127.03334219499378,87,3,논현로105길,4166109,8.0,711.0,11680
414,37.50585177446556,127.03275992744095,87,4,논현로105길,4166109,8.0,711.0,11680
415,37.50582267670374,127.03180872024481,87,5,논현로105길,4166109,8.0,711.0,11680
416,37.50548652537709,127.03069116368653,87,6,논현로105길,4166109,8.0,711.0,11680
417,37.50516992667892,127.0296386436417,87,7,논현로105길,4166109,8.0,711.0,11680
418,37.50482611111245,127.02849569111186,87,8,논현로105길,4166109,8.0,711.0,11680
419,37.50480921219164,127.02843953288942,87,9,논현로105길,4166109,8.0,711.0,11680
420,37.50444755815349,127.02723733453652,87,10,논현로105길,4166109,8.0,711.0,11680
421,37.504313657786604,127.02679224765045,87,11,논현로105길,4166109,8.0,711.0,11680
422,37.50473771998506,127.03508324355185,88,0,논현로101길,4166106,6.0,166.0,11680
423,37.504486991023896,127.03424562543779,88,1,논현로101길,4166106,6.0,166.0,11680
424,37.504430786273666,127.03414969601893,88,2,논현로101길,4166106,6.0,166.0,11680
425,37.504153390680045,127.03367625024197,88,3,논현로101길,4166106,6.0,166.0,11680
426,37.504025850386704,127.03345856726783,88,4,논현로101길,4166106,6.0,166.0,11680
427,37.50347024176321,127.03567748236749,89,0,논현로97길,4166208,6.0,570.0,11680
428,37.50322118401261,127.03483913075497,89,1,논현로97길,4166208,6.0,570.0,11680
429,37.50310668512015,127.03445371415908,89,2,논현로97길,4166208,6.0,570.0,11680
430,37.50298296728991,127.03403727327336,89,3,논현로97길,4166208,6.0,570.0,11680
431,37.50286382987007,127.03363628422913,89,4,논현로97길,4166208,6.0,570.0,11680
432,37.50282074743285,127.03349125798782,89,5,논현로97길,4166208,6.0,570.0,11680
433,37.50270566800862,127.03310392268577,89,6,논현로97길,4166208,6.0,570.0,11680
434,37.50252391671892,127.0320139170831,89,7,논현로97길,4166208,6.0,570.0,11680
435,37.5023519387636,127.03143206668457,89,8,논현로97길,4166208,6.0,570.0,11680
436,37.50240489692476,127.03140643847284,89,9,논현로97길,4166208,6.0,570.0,11680
437,37.502180333056415,127.03068158763476,89,10,논현로97길,4166208,6.0,570.0,11680
438,37.502789450667585,127.03028688149999,89,11,논현로97길,4166208,6.0,570.0,11680
439,37.50295609840562,127.03043819623355,89,12,논현로97길,4166208,6.0,570.0,11680
440,37.499783506397954,127.03593535198596,90,0,논현로87길,4166203,4.0,270.0,11680
441,37.49965940386486,127.0355273293939,90,1,논현로87길,4166203,4.0,270.0,11680
442,37.49949836641357,127.03499788038552,90,2,논현로87길,4166203,4.0,270.0,11680
443,37.49927234287618,127.03425478261323,90,3,논현로87길,4166203,4.0,270.0,11680
444,37.49909799486138,127.03368160247786,90,4,논현로87길,4166203,4.0,270.0,11680
445,37.49891705453715,127.03308676605654,90,5,논현로87길,4166203,4.0,270.0,11680
446,37.499361668059024,127.03762479094614,91,0,논현로85길,4166201,12.0,595.0,11680
447,37.499161402811474,127.03691099971773,91,1,논현로85길,4166201,12.0,595.0,11680
448,37.499085637318586,127.03664096797992,91,2,논현로85길,4166201,12.0,595.0,11680
449,37.4992888916781,127.03619012626457,91,3,논현로85길,4166201,12.0,595.0,11680
450,37.49903982678446,127.03598066398587,91,4,논현로85길,4166201,12.0,595.0,11680
451,37.498465588875234,127.03549773608428,91,5,논현로85길,4166201,12.0,595.0,11680
452,37.49823996441624,127.0347562869666,91,6,논현로85길,4166201,12.0,595.0,11680
453,37.498063152239766,127.03417524171454,91,7,논현로85길,4166201,12.0,595.0,11680
454,37.497880809992175,127.03357604661274,91,8,논현로85길,4166201,12.0,595.0,11680
455,37.49762911219212,127.03274897011046,91,9,논현로85길,4166201,12.0,595.0,11680
456,37.49735167975781,127.031837369215,91,10,논현로85길,4166201,12.0,595.0,11680
457,37.49785710959833,127.03832023198392,92,0,논현로79길,4166198,6.0,602.0,11680
458,37.4976926978856,127.03778742944573,92,1,논현로79길,4166198,6.0,602.0,11680
459,37.49755653435972,127.03679071143003,92,2,논현로79길,4166198,6.0,602.0,11680
460,37.49748757735146,127.03628596972939,92,3,논현로79길,4166198,6.0,602.0,11680
461,37.497446867426106,127.03598800620165,92,4,논현로79길,4166198,6.0,602.0,11680
462,37.49739097097749,127.0355788737525,92,5,논현로79길,4166198,6.0,602.0,11680
463,37.497374103758666,127.0354554340976,92,6,논현로79길,4166198,6.0,602.0,11680
464,37.497338417851125,127.03519422624775,92,7,논현로79길,4166198,6.0,602.0,11680
465,37.49715378034102,127.03511602462684,92,8,논현로79길,4166198,6.0,602.0,11680
466,37.49703699787667,127.03506655449814,92,9,논현로79길,4166198,6.0,602.0,11680
467,37.49679578430865,127.03496438840155,92,10,논현로79길,4166198,6.0,602.0,11680
468,37.496374905813134,127.03478611722329,92,11,논현로79길,4166198,6.0,602.0,11680
469,37.496243220842835,127.03434924165896,92,12,논현로79길,4166198,6.0,602.0,11680
470,37.496035801802016,127.03366113295493,92,13,논현로79길,4166198,6.0,602.0,11680
471,37.495994780213714,127.03352503169897,92,14,논현로79길,4166198,6.0,602.0,11680
472,37.49571976855743,127.03261270246385,92,15,논현로79길,4166198,6.0,602.0,11680
473,37.49671178816369,127.03886053816535,93,0,논현로75길,4166195,8.0,365.0,11680
474,37.49655554968771,127.03833168189958,93,1,논현로75길,4166195,8.0,365.0,11680
475,37.49638993917257,127.03777111475742,93,2,논현로75길,4166195,8.0,365.0,11680
476,37.49621474915458,127.03717811332919,93,3,논현로75길,4166195,8.0,365.0,11680
477,37.49643954259171,127.03632169314263,93,4,논현로75길,4166195,8.0,365.0,11680
478,37.49662013264678,127.03563261154534,93,5,논현로75길,4166195,8.0,365.0,11680
479,37.49679578430865,127.03496438840155,93,6,논현로75길,4166195,8.0,365.0,11680
480,37.49517733868677,127.03957439222869,94,0,논현로71길,4166192,8.0,389.0,11680
481,37.49502467262764,127.03906978038715,94,1,논현로71길,4166192,8.0,389.0,11680
482,37.49492249802231,127.03873208054338,94,2,논현로71길,4166192,8.0,389.0,11680
483,37.4948174510037,127.0383855938225,94,3,논현로71길,4166192,8.0,389.0,11680
484,37.4947237979968,127.03807669035123,94,4,논현로71길,4166192,8.0,389.0,11680
485,37.494579766102866,127.03760162539226,94,5,논현로71길,4166192,8.0,389.0,11680
486,37.49454474343916,127.03748609683858,94,6,논현로71길,4166192,8.0,389.0,11680
487,37.49440055614112,127.03701054782871,94,7,논현로71길,4166192,8.0,389.0,11680
488,37.494348727813815,127.03683961392052,94,8,논현로71길,4166192,8.0,389.0,11680
489,37.4942553497905,127.03653164169386,94,9,논현로71길,4166192,8.0,389.0,11680
490,37.494187732583754,127.03630862780204,94,10,논현로71길,4166192,8.0,389.0,11680
491,37.494078663843446,127.03594890437982,94,11,논현로71길,4166192,8.0,389.0,11680
492,37.49393251702392,127.03546692616518,94,12,논현로71길,4166192,8.0,389.0,11680
493,37.49440488447542,127.03993719146587,95,0,논현로67길,4166188,6.0,554.0,11680
494,37.494166848957036,127.03915478276208,95,1,논현로67길,4166188,6.0,554.0,11680
495,37.494131968972376,127.03910537198013,95,2,논현로67길,4166188,6.0,554.0,11680
496,37.494109670269395,127.03907377761224,95,3,논현로67길,4166188,6.0,554.0,11680
497,37.49402040218876,127.03877987274143,95,4,논현로67길,4166188,6.0,554.0,11680
498,37.49390149394298,127.03838841158085,95,5,논현로67길,4166188,6.0,554.0,11680
499,37.4938295147137,127.03815145224783,95,6,논현로67길,4166188,6.0,554.0,11680
500,37.49374321462275,127.03786733236642,95,7,논현로67길,4166188,6.0,554.0,11680
501,37.49365887604787,127.03758969351655,95,8,논현로67길,4166188,6.0,554.0,11680
502,37.49364369143846,127.03753969393685,95,9,논현로67길,4166188,6.0,554.0,11680
503,37.493533042041854,127.0371754474259,95,10,논현로67길,4166188,6.0,554.0,11680
504,37.49338675593405,127.03669386603988,95,11,논현로67길,4166188,6.0,554.0,11680
505,37.49329996626415,127.03640814356814,95,12,논현로67길,4166188,6.0,554.0,11680
506,37.493130183421805,127.03584924273292,95,13,논현로67길,4166188,6.0,554.0,11680
507,37.49287776359083,127.03501833210592,95,14,논현로67길,4166188,6.0,554.0,11680
508,37.49282326779217,127.03483894363376,95,15,논현로67길,4166188,6.0,554.0,11680
509,37.492599529698374,127.03410247197684,95,16,논현로67길,4166188,6.0,554.0,11680
510,37.49337771839472,127.0394615198749,96,0,논현로65길,4166186,4.0,308.0,11680
511,37.49316039149165,127.03874326040962,96,1,논현로65길,4166186,4.0,308.0,11680
512,37.49297316786348,127.03812451718167,96,2,논현로65길,4166186,4.0,308.0,11680
513,37.492904203662675,127.03789658612146,96,3,논현로65길,4166186,4.0,308.0,11680
514,37.4926478027195,127.03704926166435,96,4,논현로65길,4166186,4.0,308.0,11680
515,37.4923912246682,127.03620135491522,96,5,논현로65길,4166186,4.0,308.0,11680
516,37.49349979814516,127.04036624673935,97,0,논현로63길,4166184,12.0,584.0,11680
517,37.49324700854296,127.0395232398532,97,1,논현로63길,4166184,12.0,584.0,11680
518,37.492421108184516,127.03909722114105,97,2,논현로63길,4166184,12.0,584.0,11680
519,37.49216604839919,127.03825282738916,97,3,논현로63길,4166184,12.0,584.0,11680
520,37.49195407001742,127.03755107216024,97,4,논현로63길,4166184,12.0,584.0,11680
521,37.491909713433145,127.03740423232232,97,5,논현로63길,4166184,12.0,584.0,11680
522,37.49165266127238,127.0365532681206,97,6,논현로63길,4166184,12.0,584.0,11680
523,37.49140350616436,127.03572851299735,97,7,논현로63길,4166184,12.0,584.0,11680
524,37.49112599927427,127.03480992083162,97,8,논현로63길,4166184,12.0,584.0,11680
525,37.50613336067611,127.03442871457682,122,0,논현로106길,4166110,6.0,438.0,11680
526,37.506282440340826,127.03494013080284,122,1,논현로106길,4166110,6.0,438.0,11680
527,37.506382263545554,127.0352827953745,122,2,논현로106길,4166110,6.0,438.0,11680
528,37.50621556561488,127.03536091630674,122,3,논현로106길,4166110,6.0,438.0,11680
529,37.50632367018107,127.03572637420369,122,4,논현로106길,4166110,6.0,438.0,11680
530,37.50642329460108,127.03606317011206,122,5,논현로106길,4166110,6.0,438.0,11680
531,37.50652688749658,127.0364133822491,122,6,논현로106길,4166110,6.0,438.0,11680
532,37.50662605090695,127.03674863031408,122,7,논현로106길,4166110,6.0,438.0,11680
533,37.50675522204161,127.03718532058474,122,8,논현로106길,4166110,6.0,438.0,11680
534,37.506963714215324,127.03789018614964,122,9,논현로106길,4166110,6.0,438.0,11680
535,37.50706344946271,127.03822737239942,122,10,논현로106길,4166110,6.0,438.0,11680
536,37.507174506295506,127.03860280408873,122,11,논현로106길,4166110,6.0,438.0,11680
537,37.50727657959307,127.03894789906846,122,12,논현로106길,4166110,6.0,438.0,11680
538,37.50473771998506,127.03508324355185,123,0,논현로102길,4166107,6.0,463.0,11680
539,37.50499006061279,127.03593520860784,123,1,논현로102길,4166107,6.0,463.0,11680
540,37.505102376043766,127.03631442714237,123,2,논현로102길,4166107,6.0,463.0,11680
541,37.50516212469172,127.03651616245456,123,3,논현로102길,4166107,6.0,463.0,11680
542,37.50528090292831,127.0366689662565,123,4,논현로102길,4166107,6.0,463.0,11680
543,37.50535707112317,127.03676695508851,123,5,논현로102길,4166107,6.0,463.0,11680
544,37.50544802506163,127.03707360359192,123,6,논현로102길,4166107,6.0,463.0,11680
545,37.50557436914362,127.037499609835,123,7,논현로102길,4166107,6.0,463.0,11680
546,37.50570291684704,127.03793302645686,123,8,논현로102길,4166107,6.0,463.0,11680
547,37.505844253712645,127.03840624986556,123,9,논현로102길,4166107,6.0,463.0,11680
548,37.50588274907336,127.0385351321798,123,10,논현로102길,4166107,6.0,463.0,11680
549,37.50595001885629,127.03876036548125,123,11,논현로102길,4166107,6.0,463.0,11680
550,37.50599126795904,127.03889848961666,123,12,논현로102길,4166107,6.0,463.0,11680
551,37.506185054687684,127.03954735045461,123,13,논현로102길,4166107,6.0,463.0,11680
552,37.506292292429286,127.03990642374362,123,14,논현로102길,4166107,6.0,463.0,11680
553,37.50347024176321,127.03567748236749,124,0,논현로98길,4166209,8.0,277.0,11680
554,37.50360114570362,127.03611807757562,124,1,논현로98길,4166209,8.0,277.0,11680
555,37.50372318200557,127.03652885851614,124,2,논현로98길,4166209,8.0,277.0,11680
556,37.50389737693947,127.03711522214783,124,3,논현로98길,4166209,8.0,277.0,11680
557,37.50410072219227,127.03779970107385,124,4,논현로98길,4166209,8.0,277.0,11680
558,37.504103091066625,127.03780214506973,124,5,논현로98길,4166209,8.0,277.0,11680
559,37.504634303079364,127.03835020373646,124,6,논현로98길,4166209,8.0,277.0,11680
560,37.502149810919995,127.03629447590086,125,0,논현로94길,4166206,8.0,268.0,11680
561,37.502426950486814,127.0371362490909,125,1,논현로94길,4166206,8.0,268.0,11680
562,37.502619325216145,127.03772057710437,125,2,논현로94길,4166206,8.0,268.0,11680
563,37.50284253599752,127.03839872256735,125,3,논현로94길,4166206,8.0,268.0,11680
564,37.502957483932306,127.03874795423751,125,4,논현로94길,4166206,8.0,268.0,11680
565,37.50307107163427,127.03909306969935,125,5,논현로94길,4166206,8.0,268.0,11680
566,37.499361668059024,127.03762479094614,126,0,논현로86길,4166202,12.0,285.0,11680
567,37.499663808681966,127.03855712239601,126,1,논현로86길,4166202,12.0,285.0,11680
568,37.5000720953156,127.03893182896047,126,2,논현로86길,4166202,12.0,285.0,11680
569,37.5001201586406,127.0389759010599,126,3,논현로86길,4166202,12.0,285.0,11680
570,37.500257272159075,127.03940118451882,126,4,논현로86길,4166202,12.0,285.0,11680
571,37.500413340079724,127.03988530828128,126,5,논현로86길,4166202,12.0,285.0,11680
572,37.50057179123577,127.0403767974237,126,6,논현로86길,4166202,12.0,285.0,11680
573,37.49785710959833,127.03832023198392,127,0,논현로80길,4166199,6.0,276.0,11680
574,37.498141155214164,127.03927306350955,127,1,논현로80길,4166199,6.0,276.0,11680
575,37.498289407718005,127.03977059267845,127,2,논현로80길,4166199,6.0,276.0,11680
576,37.49843496708768,127.0402591207498,127,3,논현로80길,4166199,6.0,276.0,11680
577,37.498580281621045,127.04074627093307,127,4,논현로80길,4166199,6.0,276.0,11680
578,37.49872854599495,127.04124360237628,127,5,논현로80길,4166199,6.0,276.0,11680
579,37.49671178816369,127.03886053816535,128,0,논현로76길,4166196,8.0,280.0,11680
580,37.496996605043314,127.03981119766756,128,1,논현로76길,4166196,8.0,280.0,11680
581,37.49716869097924,127.0401583190331,128,2,논현로76길,4166196,8.0,280.0,11680
582,37.49744856253187,127.04072289234418,128,3,논현로76길,4166196,8.0,280.0,11680
583,37.49767172490662,127.04117306543723,128,4,논현로76길,4166196,8.0,280.0,11680
584,37.49789986466654,127.04163329717493,128,5,논현로76길,4166196,8.0,280.0,11680
585,37.49517733868677,127.03957439222869,129,0,논현로72길,4166193,8.0,282.0,11680
586,37.49556793379046,127.04036842617627,129,1,논현로72길,4166193,8.0,282.0,11680
587,37.49577126981928,127.04078180216176,129,2,논현로72길,4166193,8.0,282.0,11680
588,37.49603796439231,127.04132396989763,129,3,논현로72길,4166193,8.0,282.0,11680
589,37.49651141762036,127.04228650470402,129,4,논현로72길,4166193,8.0,282.0,11680
590,37.49526075398784,127.04051145091663,130,0,논현로70길,4166191,6.0,196.0,11680
591,37.495501981076146,127.04131451447931,130,1,논현로70길,4166191,6.0,196.0,11680
592,37.495570605100525,127.04154297657206,130,2,논현로70길,4166191,6.0,196.0,11680
593,37.49572931615277,127.04207134765909,130,3,논현로70길,4166191,6.0,196.0,11680
594,37.4958828140703,127.04258240519695,130,4,논현로70길,4166191,6.0,196.0,11680
595,37.49440488447542,127.03993719146587,131,0,논현로68길,4166189,6.0,277.0,11680
596,37.494659298120325,127.04079151036957,131,1,논현로68길,4166189,6.0,277.0,11680
597,37.49479934537673,127.04126181913794,131,2,논현로68길,4166189,6.0,277.0,11680
598,37.49496616485534,127.04182203218964,131,3,논현로68길,4166189,6.0,277.0,11680
599,37.49506779780259,127.04216332081887,131,4,논현로68길,4166189,6.0,277.0,11680
600,37.495128994878804,127.04236884541875,131,5,논현로68길,4166189,6.0,277.0,11680
601,37.495169150777535,127.04250367164397,131,6,논현로68길,4166189,6.0,277.0,11680
602,37.49527744131522,127.04286734463257,131,7,논현로68길,4166189,6.0,277.0,11680
603,37.494065951793154,127.04106778144,132,0,논현로66길,4166187,6.0,196.0,11680
604,37.494260645274494,127.04171889722748,132,1,논현로66길,4166187,6.0,196.0,11680
605,37.494373321594765,127.0420957295867,132,2,논현로66길,4166187,6.0,196.0,11680
606,37.49448596971168,127.04247247259802,132,3,논현로66길,4166187,6.0,196.0,11680
607,37.49458195860445,127.04279349278403,132,4,논현로66길,4166187,6.0,196.0,11680
608,37.49459215500705,127.04282760348737,132,5,논현로66길,4166187,6.0,196.0,11680
609,37.49468658604055,127.04314341069782,132,6,논현로66길,4166187,6.0,196.0,11680
610,37.49349979814516,127.04036624673935,133,0,논현로64길,4166185,12.0,289.0,11680
611,37.49376278113923,127.04120894807855,133,1,논현로64길,4166185,12.0,289.0,11680
612,37.493614096381734,127.04208952919123,133,2,논현로64길,4166185,12.0,289.0,11680
613,37.49371017042337,127.04240187202576,133,3,논현로64길,4166185,12.0,289.0,11680
614,37.49380029476773,127.04269488713149,133,4,논현로64길,4166185,12.0,289.0,11680
615,37.49392453629886,127.04309880759881,133,5,논현로64길,4166185,12.0,289.0,11680
616,37.494032280161576,127.04344912039151,133,6,논현로64길,4166185,12.0,289.0,11680
617,37.50777081252229,127.03937288314808,165,0,언주로107길,4166562,12.0,378.0,11680
618,37.5075581738499,127.03867367013272,165,1,언주로107길,4166562,12.0,378.0,11680
619,37.50755932424349,127.03760766831967,165,2,언주로107길,4166562,12.0,378.0,11680
620,37.50755938612182,127.03755254336006,165,3,언주로107길,4166562,12.0,378.0,11680
621,37.507419876696645,127.03710328877501,165,4,언주로107길,4166562,12.0,378.0,11680
622,37.50728753063395,127.03667711155602,165,5,언주로107길,4166562,12.0,378.0,11680
623,37.50719065171188,127.03635493599559,165,6,언주로107길,4166562,12.0,378.0,11680
624,37.50708919028201,127.03601752466973,165,7,언주로107길,4166562,12.0,378.0,11680
625,37.50706062032175,127.03592253068852,165,8,언주로107길,4166562,12.0,378.0,11680
626,37.506874652702635,127.03530409880459,165,9,언주로107길,4166562,12.0,378.0,11680
627,37.506945582118384,127.04017264311294,166,0,언주로103길,4166559,6.0,427.0,11680
628,37.50673768763746,127.03947268016863,166,1,언주로103길,4166559,6.0,427.0,11680
629,37.50655662821754,127.0388630889027,166,2,언주로103길,4166559,6.0,427.0,11680
630,37.50645657932693,127.03852622060857,166,3,언주로103길,4166559,6.0,427.0,11680
631,37.506353613277824,127.038179568785,166,4,언주로103길,4166559,6.0,427.0,11680
632,37.506212258308615,127.037703696084,166,5,언주로103길,4166559,6.0,427.0,11680
633,37.50611595041688,127.03737947702038,166,6,언주로103길,4166559,6.0,427.0,11680
634,37.50608025326842,127.03725929345804,166,7,언주로103길,4166559,6.0,427.0,11680
635,37.506014979190134,127.03703954729859,166,8,언주로103길,4166559,6.0,427.0,11680
636,37.50595281902742,127.03683026452306,166,9,언주로103길,4166559,6.0,427.0,11680
637,37.50591355693222,127.03669811408213,166,10,언주로103길,4166559,6.0,427.0,11680
638,37.50582821853846,127.03641081772213,166,11,언주로103길,4166559,6.0,427.0,11680
