,명칭,분류,위도,경도,밝기
812,선릉로103길,도로,37.50662325879068,127.04455172596762,170
813,선릉로103길,도로,37.50578507327425,127.04431838856605,170
814,선릉로99길,도로,37.50689839530778,127.04726859347059,55
815,선릉로99길,도로,37.50637666317,127.04677405677893,95
816,선릉로99길,도로,37.506107317313095,127.04651879054896,110
817,선릉로99길,도로,37.50582673050168,127.0462527978034,190
818,선릉로93길,도로,37.505647860518756,127.04844927761732,35
819,선릉로93길,도로,37.50546296264253,127.04788582490934,110
820,선릉로93길,도로,37.50533556027367,127.04749720225512,155
821,선릉로93길,도로,37.50524180527596,127.04721122523857,100
822,선릉로93길,도로,37.50480990638611,127.04678092597591,90
823,선릉로93길,도로,37.50433544525526,127.045238133629,90
824,선릉로93길,도로,37.503928469222345,127.04391485887987,30
825,선릉로89길,도로,37.50373104567152,127.04935616752519,15
826,선릉로89길,도로,37.503186791243905,127.0475815528755,45
827,선릉로87길,도로,37.50337068615379,127.0495247300727,15
828,선릉로87길,도로,37.502995610784986,127.04830919025517,15
829,선릉로87길,도로,37.50282615044311,127.04824239358679,15
830,선릉로85길,도로,37.50295458900121,127.04971935708929,30
831,선릉로85길,도로,37.50266806092148,127.04883188134764,15
832,선릉로85길,도로,37.50170132463754,127.045837813491,0
833,선릉로69길,도로,37.4987803760649,127.05169751462569,0
834,선릉로69길,도로,37.498627947466154,127.05124437630012,45
835,선릉로69길,도로,37.49850067781828,127.0508660743314,45
836,선릉로69길,도로,37.49773068995301,127.04857726453449,35
837,선릉로63길,도로,37.49759134033657,127.05225866131315,0
838,선릉로63길,도로,37.49730886428618,127.05142155341736,30
839,선릉로63길,도로,37.497047970668454,127.0506484263945,0
840,봉은사로2길,도로,37.504718996697655,127.0252830527256,35
841,봉은사로2길,도로,37.50414605102147,127.02555521507652,115
842,봉은사로2길,도로,37.50399697546124,127.02562603244031,95
843,봉은사로2길,도로,37.502841449082155,127.02617491960541,115
844,봉은사로2길,도로,37.50229638986697,127.02643382320365,100
845,봉은사로2길,도로,37.50173813808296,127.02669898386995,135
846,봉은사로4길,도로,37.504893979521604,127.02585830356337,35
847,봉은사로4길,도로,37.503865309335254,127.02633792018119,195
848,봉은사로4길,도로,37.50301270964507,127.02673543212374,230
849,봉은사로4길,도로,37.502759945396015,127.02685328035038,270
850,봉은사로4길,도로,37.50221332683842,127.02710812950896,235
851,봉은사로6길,도로,37.50507097641372,127.0264400042472,0
852,봉은사로6길,도로,37.50431365778661,127.02679224765043,115
853,봉은사로6길,도로,37.50373116729259,127.02706317232784,135
854,봉은사로6길,도로,37.5031931241506,127.02732592013159,180
855,봉은사로6길,도로,37.50293833063015,127.02745034796949,190
856,봉은사로6길,도로,37.50272932162395,127.02755240980473,170
857,봉은사로6길,도로,37.50254032311408,127.02790028466715,145
858,봉은사로6길,도로,37.502424055347284,127.02811429366236,190
859,봉은사로6길,도로,37.50229787206529,127.02834655152424,155
860,봉은사로6길,도로,37.502568113961395,127.029220763349,135
861,봉은사로6길,도로,37.50257253450714,127.02923507119377,135
862,봉은사로16길,도로,37.50624425725519,127.03031701328864,20
863,봉은사로16길,도로,37.50606539665309,127.0304052740016,20
864,봉은사로16길,도로,37.50516992667892,127.0296386436417,90
865,봉은사로16길,도로,37.50395821857647,127.02860131460224,150
866,봉은사로18길,도로,37.506252386701775,127.03034392245705,20
867,봉은사로18길,도로,37.505486525377094,127.03069116368653,155
868,봉은사로18길,도로,37.50536922994253,127.03063242080559,135
869,봉은사로18길,도로,37.50511338215951,127.0304139209671,190
870,봉은사로18길,도로,37.50511296778625,127.03041357020857,190
871,봉은사로18길,도로,37.50482643795349,127.0301688670992,135
872,봉은사로18길,도로,37.50437788727746,127.0297858115366,135
873,봉은사로18길,도로,37.50369887024936,127.02920594734431,160
874,봉은사로18길,도로,37.503643753790655,127.0291777326071,140
875,봉은사로18길,도로,37.50360124978757,127.02915598023444,120
876,봉은사로18길,도로,37.503471658961786,127.02904130044963,155
877,봉은사로18길,도로,37.50313867324817,127.02874664898113,150
878,봉은사로18길,도로,37.502424055347284,127.02811429366236,190
879,봉은사로18길,도로,37.501673991714185,127.02746818623257,210
880,봉은사로18길,도로,37.50133618112487,127.02762819446724,205
881,봉은사로18길,도로,37.501067195819786,127.02775558751007,190
882,봉은사로18길,도로,37.50079876002991,127.02788273103495,135
883,봉은사로22길,도로,37.506586589754896,127.03144706802313,20
884,봉은사로22길,도로,37.505822676703744,127.03180872024478,40
885,봉은사로22길,도로,37.50559227254095,127.03191779981951,40
886,봉은사로22길,도로,37.505091959904775,127.0314848788906,100
887,봉은사로22길,도로,37.505191856359524,127.03129560653532,140
888,봉은사로22길,도로,37.50482324642911,127.030982794998,175
889,봉은사로22길,도로,37.50481018472059,127.03097171777071,175
890,봉은사로22길,도로,37.50452237649506,127.03072748802069,215
891,봉은사로22길,도로,37.50407609706024,127.03034878569616,140
892,봉은사로22길,도로,37.503778901035474,127.03009659530471,240
893,봉은사로22길,도로,37.50364465481025,127.03016066854477,220
894,봉은사로22길,도로,37.50329946494947,127.02985944737816,200
895,봉은사로22길,도로,37.50327536479533,127.02985299193074,180
896,봉은사로22길,도로,37.50324203000614,127.02984404493941,180
897,봉은사로22길,도로,37.50275356038257,127.02939973345288,140
898,봉은사로22길,도로,37.50257253450714,127.02923507119377,135
899,봉은사로24길,도로,37.50683965119257,127.03229558132792,0
900,봉은사로24길,도로,37.50585177446556,127.03275992744095,115
901,봉은사로24길,도로,37.505641302531465,127.03285757834179,230
902,봉은사로24길,도로,37.504758205904004,127.0321071686505,140
903,봉은사로24길,도로,37.504572361796406,127.031949222683,160
904,봉은사로24길,도로,37.50427144900211,127.03169347159479,180
905,봉은사로24길,도로,37.50370445553347,127.03171053551495,175
906,봉은사로24길,도로,37.50320545185769,127.03172555696213,180
907,봉은사로24길,도로,37.503106719710296,127.03172852546852,160
908,봉은사로24길,도로,37.502900680608796,127.03182942325803,140
909,봉은사로24길,도로,37.50252391671892,127.03201391708308,180
910,봉은사로24길,도로,37.502256214210576,127.03214500635264,195
911,봉은사로24길,도로,37.50185199285715,127.03234294361341,130
912,봉은사로26길,도로,37.50699429734113,127.03281412570959,0
913,봉은사로26길,도로,37.50586957592414,127.03334219499378,165
914,봉은사로26길,도로,37.50587726548172,127.03359373855216,210
915,봉은사로26길,도로,37.505659863016994,127.03369568186615,165
916,봉은사로26길,도로,37.50548800272664,127.03377625755928,190
917,봉은사로26길,도로,37.505280025738884,127.03387378180423,95
918,봉은사로26길,도로,37.50505806337463,127.03397785904188,55
919,봉은사로26길,도로,37.504486991023896,127.03424562543779,150
920,봉은사로30길,도로,37.507631054440544,127.03493729379556,20
921,봉은사로30길,도로,37.50704442417942,127.0352217711474,130
922,봉은사로30길,도로,37.50687465270264,127.03530409880459,110
923,봉은사로30길,도로,37.50638226354555,127.03528279537451,145
924,봉은사로30길,도로,37.50621556561488,127.03536091630674,140
925,봉은사로30길,도로,37.50560178621577,127.03564855065254,170
926,봉은사로30길,도로,37.50499006061279,127.03593520860784,110
927,봉은사로30길,도로,37.50372318200557,127.03652885851614,115
928,봉은사로30길,도로,37.50314047028114,127.03680191063684,100
929,봉은사로30길,도로,37.502426950486814,127.0371362490909,105
930,봉은사로34길,도로,37.507950063985454,127.03599504057257,0
931,봉은사로34길,도로,37.50719065171188,127.0363549359956,170
932,봉은사로34길,도로,37.50728753063395,127.03667711155602,170
933,봉은사로34길,도로,37.506961708975375,127.03698818512864,170
934,봉은사로34길,도로,37.50675522204161,127.03718532058474,235
935,봉은사로34길,도로,37.50659653753696,127.03733681989873,230
936,봉은사로34길,도로,37.506212258308615,127.03770369608401,210
937,봉은사로34길,도로,37.505702916847035,127.03793302645686,205
938,봉은사로34길,도로,37.50519949709799,127.03815382913164,80
939,봉은사로34길,도로,37.50463430307936,127.03835020373646,210
940,봉은사로38길,도로,37.5083177217199,127.03718959274599,30
941,봉은사로38길,도로,37.50755938612182,127.03755254336006,20
942,봉은사로38길,도로,37.507559324243495,127.03760766831968,0
943,봉은사로38길,도로,37.506963714215324,127.03789018614964,155
944,봉은사로38길,도로,37.506353613277824,127.038179568785,170
945,봉은사로38길,도로,37.50584425371265,127.03840624986557,270
946,봉은사로44길,도로,37.50917276358988,127.04007216890163,35
947,봉은사로44길,도로,37.50840446004078,127.04041744549757,90
948,봉은사로44길,도로,37.50827145382926,127.0403108012438,110
949,봉은사로44길,도로,37.50798957869204,127.04008480449444,70
950,봉은사로44길,도로,37.50770881018156,127.04035878131252,115
951,봉은사로44길,도로,37.50716088070924,127.04089344675279,115
952,봉은사로44길,도로,37.506348445248214,127.041686913379,95
953,봉은사로44길,도로,37.50627466528647,127.04175827271784,115
954,봉은사로44길,도로,37.50557007409796,127.0424456719268,80
955,봉은사로44길,도로,37.50556966851185,127.04244606754524,80
956,봉은사로44길,도로,37.50550352604925,127.04280914066116,195
957,봉은사로44길,도로,37.5054792967073,127.04294212934408,155
958,봉은사로44길,도로,37.50544323225676,127.04314009686384,215
959,봉은사로44길,도로,37.50538783048054,127.04344419477579,210
960,봉은사로44길,도로,37.505382368791615,127.04347419630665,210
961,봉은사로44길,도로,37.50532236201333,127.04380359086626,135
962,봉은사로44길,도로,37.50525687442018,127.04416302024687,205
963,봉은사로48길,도로,37.50953790110009,127.04132370661257,0
964,봉은사로48길,도로,37.508771981216704,127.04167007042469,215
965,봉은사로48길,도로,37.50874087014704,127.04156281055602,230
966,봉은사로48길,도로,37.50815152423003,127.04183799845077,175
967,봉은사로48길,도로,37.5075297094625,127.04212834246813,185
968,봉은사로48길,도로,37.50720423913523,127.04265770962955,100
969,봉은사로48길,도로,37.507077495909186,127.04286385416457,140
970,봉은사로48길,도로,37.507069048756655,127.04287757976822,140
971,봉은사로48길,도로,37.50700172389681,127.04298698877815,120
972,봉은사로48길,도로,37.506792752958496,127.04332653193279,155
973,봉은사로48길,도로,37.5065209269879,127.04376822238234,115
974,봉은사로50길,도로,37.509841371267655,127.04236392269821,40
975,봉은사로50길,도로,37.50907501431104,127.04271483506679,135
976,봉은사로50길,도로,37.50896302134958,127.04327649568235,190
977,봉은사로50길,도로,37.508619471812786,127.04340160968235,210
978,봉은사로50길,도로,37.508471923436154,127.0434553409282,190
979,봉은사로50길,도로,37.508358166805856,127.0434967741588,175
980,봉은사로50길,도로,37.508066614065314,127.04397292387907,190
981,봉은사로50길,도로,37.507359144381134,127.04512831267756,150
982,테헤란로1길,도로,37.49818700137485,127.02839073356266,45
983,테헤란로1길,도로,37.49875820621008,127.02811862517099,30
984,테헤란로1길,도로,37.49926431529261,127.02787752101645,90
985,테헤란로1길,도로,37.49974694133835,127.0276476011738,75
986,테헤란로1길,도로,37.5001744200135,127.02744395251,115
987,테헤란로1길,도로,37.50060303368364,127.0272397590849,95
988,테헤란로1길,도로,37.50173813808296,127.02669898386995,135
989,테헤란로5길,도로,37.49865259380518,127.02988845063317,50
990,테헤란로5길,도로,37.499208961302465,127.02962176329464,50
991,테헤란로5길,도로,37.49945465560721,127.02950398387917,105
992,테헤란로5길,도로,37.49972224652824,127.02937571723741,130
993,테헤란로5길,도로,37.49974678349843,127.02936395385888,130
994,테헤란로5길,도로,37.499767193871996,127.02935227941154,130
995,테헤란로5길,도로,37.4997858028435,127.02933807110985,130
996,테헤란로5길,도로,37.49980276359517,127.02932127246548,150
997,테헤란로5길,도로,37.49981860792524,127.0293009902762,170
998,테헤란로5길,도로,37.49983224525682,127.02927878475764,170
999,테헤란로5길,도로,37.49984330607842,127.02925508551009,170
1000,테헤란로5길,도로,37.499852105775865,127.02922973432814,170
1001,테헤란로5길,도로,37.499858364985535,127.02920295728731,170
1002,테헤란로5길,도로,37.49987405089387,127.02908943352169,170
1003,테헤란로5길,도로,37.49988236886396,127.02904328515335,190
1004,테헤란로5길,도로,37.49989550574095,127.02900323401322,190
1005,테헤란로5길,도로,37.49991383176821,127.0289657179423,150
1006,테헤란로5길,도로,37.49993693212126,127.0289323200235,135
1007,테헤란로5길,도로,37.49996340084193,127.02890478130598,135
1008,테헤란로5길,도로,37.49999344522946,127.02888281914616,135
1009,테헤란로5길,도로,37.50002584882606,127.02886691938544,115
1010,테헤란로5길,도로,37.50005990864332,127.0288579977932,155
1011,테헤란로5길,도로,37.500093912772115,127.02885611029869,140
1012,테헤란로5길,도로,37.50011405845285,127.02885892224741,140
1013,테헤란로5길,도로,37.5001291947066,127.0288611895443,120
1014,테헤란로5길,도로,37.500366058376,127.02893841409616,175
1015,테헤란로5길,도로,37.5004155207183,127.028949119125,175
1016,테헤란로5길,도로,37.50046650716786,127.028953706589,155
1017,테헤란로5길,도로,37.50056705992298,127.0289480889019,155
1018,테헤란로5길,도로,37.50063745885017,127.0289312756038,135
1019,테헤란로5길,도로,37.50071330259,127.02890245412914,115
1020,테헤란로5길,도로,37.500787192655366,127.02886715183284,115
1021,테헤란로5길,도로,37.50109000358811,127.02904679320257,135
1022,테헤란로5길,도로,37.501131515861566,127.02907141691587,115
1023,테헤란로5길,도로,37.5019220497522,127.02954040424092,70
1024,테헤란로5길,도로,37.501922842719324,127.02954003133496,70
1025,테헤란로5길,도로,37.50225402344152,127.02938457430231,75
1026,테헤란로5길,도로,37.50257253450714,127.02923507119377,135
1027,테헤란로7길,도로,37.49901295246675,127.03104807016062,0
1028,테헤란로7길,도로,37.49955702254497,127.03078690404308,50
1029,테헤란로7길,도로,37.49981295459603,127.03066404290027,85
1030,테헤란로7길,도로,37.500077230739386,127.03053718080484,55
1031,테헤란로7길,도로,37.50123558175272,127.02998112173307,35
1032,테헤란로13길,도로,37.499553383795465,127.03278629894932,15
1033,테헤란로13길,도로,37.500223776243416,127.03246189986449,125
1034,테헤란로13길,도로,37.5006085603091,127.03227570957851,145
1035,테헤란로13길,도로,37.5011535526328,127.03201198004112,175
1036,테헤란로13길,도로,37.50129151272372,127.0319452221912,135
1037,테헤란로13길,도로,37.50166495994336,127.03176450695786,115
1038,테헤란로13길,도로,37.50201760024698,127.03159385805687,135
1039,테헤란로13길,도로,37.5023519387636,127.03143206668457,135
1040,테헤란로13길,도로,37.50240489692476,127.03140643847284,135
1041,테헤란로13길,도로,37.502725376122775,127.03125134633929,135
1042,테헤란로13길,도로,37.503033609048174,127.03110218544676,175
1043,테헤란로13길,도로,37.50325766324377,127.03069176665123,175
1044,테헤란로13길,도로,37.50351340021008,127.03022330640707,220
1045,테헤란로13길,도로,37.50364465481025,127.03016066854477,220
1046,테헤란로19길,도로,37.499915453854,127.0339423734676,0
1047,테헤란로19길,도로,37.500622336194695,127.03359836641405,115
1048,테헤란로19길,도로,37.50124946864764,127.03329316574137,175
1049,테헤란로19길,도로,37.50153624888425,127.03315359724434,190
1050,테헤란로19길,도로,37.50185948806809,127.03299628762876,190
1051,테헤란로19길,도로,37.502036025534814,127.03291036675894,205
1052,테헤란로19길,도로,37.50221603117871,127.03296239660664,265
1053,테헤란로19길,도로,37.502705668008616,127.03310392268575,215
1054,테헤란로19길,도로,37.503209992062786,127.03286987317786,135
1055,테헤란로19길,도로,37.50350651097809,127.03273225999786,190
1056,테헤란로19길,도로,37.503767192645405,127.03261127836932,195
1057,테헤란로19길,도로,37.50377239204121,127.03260886030563,195
1058,테헤란로19길,도로,37.50427144900211,127.03169347159479,180
1059,테헤란로19길,도로,37.50449502200243,127.03159005659369,200
1060,테헤란로19길,도로,37.50464684827273,127.03130916512954,235
1061,테헤란로19길,도로,37.50482324642911,127.030982794998,175
1062,테헤란로25길,도로,37.50042404095458,127.03560541379929,15
1063,테헤란로25길,도로,37.500995149925146,127.03531627559653,90
1064,테헤란로25길,도로,37.50112970650081,127.0352481540421,90
1065,테헤란로25길,도로,37.501296487389695,127.03516371641909,190
1066,테헤란로25길,도로,37.501315730090376,127.03517294194424,190
1067,테헤란로25길,도로,37.50165032413525,127.03533335364584,135
1068,테헤란로25길,도로,37.501905821180785,127.0354558452622,155
1069,테헤란로25길,도로,37.502378043779416,127.03523444335468,140
1070,테헤란로25길,도로,37.50273535533644,127.03506690998644,115
1071,테헤란로25길,도로,37.50279153104727,127.03504057316441,115
1072,테헤란로25길,도로,37.50322118401261,127.03483913075495,55
1073,테헤란로25길,도로,37.50372515168989,127.03460282926856,60
1074,테헤란로25길,도로,37.504486991023896,127.03424562543779,150
1075,테헤란로27길,도로,37.50125747150504,127.03840213860313,30
1076,테헤란로27길,도로,37.501678213256774,127.03819157743999,85
1077,테헤란로27길,도로,37.501995296735906,127.038032883911,90
1078,테헤란로27길,도로,37.50231370465468,127.03787353374834,105
1079,테헤란로27길,도로,37.50261932521615,127.03772057710435,145
1080,테헤란로27길,도로,37.50295309431631,127.03756248700978,115
1081,테헤란로27길,도로,37.503264695438105,127.03741490260559,140
1082,테헤란로27길,도로,37.50358248710592,127.03726437948082,235
1083,테헤란로27길,도로,37.50389737693947,127.03711522214785,175
1084,테헤란로27길,도로,37.50516212469172,127.03651616245456,115
1085,테헤란로33길,도로,37.50169766868543,127.03980132794024,15
1086,테헤란로33길,도로,37.50213021099335,127.03957827142106,75
1087,테헤란로33길,도로,37.502323759541866,127.03947845270399,115
1088,테헤란로33길,도로,37.50244788360421,127.03941444870476,135
1089,테헤란로33길,도로,37.502684227471725,127.03929256370165,170
1090,테헤란로33길,도로,37.502763285080405,127.0392517996243,135
1091,테헤란로33길,도로,37.503071071634274,127.03909306969936,195
1092,테헤란로33길,도로,37.50463430307936,127.03835020373646,210
1093,테헤란로37길,도로,37.502138133723506,127.04118516465124,15
1094,테헤란로37길,도로,37.5027501439234,127.04086765228963,55
1095,테헤란로37길,도로,37.50311326377288,127.0406792709322,70
1096,테헤란로37길,도로,37.5035185932803,127.04046898076416,90
1097,테헤란로37길,도로,37.50413788139263,127.04017927051613,195
1098,테헤란로37길,도로,37.504303068612145,127.04010199858558,175
1099,테헤란로37길,도로,37.50511564908215,127.03972185863806,135
1100,테헤란로39길,도로,37.50394367252242,127.04123468270728,40
1101,테헤란로39길,도로,37.50421596097586,127.04110696167307,60
1102,테헤란로39길,도로,37.50484789380792,127.04081055403995,130
1103,테헤란로39길,도로,37.50499450902819,127.04074178920212,115
1104,테헤란로39길,도로,37.50540584244347,127.04054884628584,155
1105,테헤란로39길,도로,37.50584329045832,127.04034365501234,115
1106,테헤란로39길,도로,37.506292292429286,127.03990642374364,100
1107,테헤란로39길,도로,37.50673768763746,127.03947268016864,95
1108,테헤란로39길,도로,37.507276579593075,127.03894789906843,95
1109,테헤란로39길,도로,37.507558173849894,127.03867367013271,35
1110,테헤란로43길,도로,37.50309561865467,127.04435028370405,0
1111,테헤란로43길,도로,37.503928469222345,127.04391485887987,30
1112,테헤란로43길,도로,37.50423200024268,127.0437561658576,70
1113,테헤란로43길,도로,37.50477552225076,127.0440214331305,155
1114,테헤란로43길,도로,37.50525687442018,127.04416302024687,205
1115,테헤란로43길,도로,37.50578507327425,127.04431838856605,170
1116,테헤란로47길,도로,37.50349255435938,127.04564514230488,0
1117,테헤란로47길,도로,37.50433544525526,127.045238133629,90
1118,테헤란로47길,도로,37.50457706676397,127.04511388067353,165
1119,테헤란로47길,도로,37.505343032794144,127.0457182853593,135
1120,테헤란로51길,도로,37.503967791265346,127.04719530543171,15
1121,테헤란로51길,도로,37.50459235539977,127.04688797536129,50
1122,테헤란로51길,도로,37.50480990638611,127.04678092597591,90
1123,테헤란로51길,도로,37.505343032794144,127.0457182853593,135
1124,테헤란로51길,도로,37.50555212958977,127.0453010125823,210
1125,테헤란로51길,도로,37.5055522648358,127.04530075253805,210
1126,테헤란로51길,도로,37.505624965975045,127.0451556686917,235
1127,테헤란로51길,도로,37.50565479776557,127.04498527115534,255
1128,테헤란로51길,도로,37.50571325975924,127.04465138523024,225
1129,테헤란로51길,도로,37.50575914387462,127.04438929713262,190
1130,테헤란로51길,도로,37.50578507327425,127.04431838856605,170
1131,테헤란로51길,도로,37.50580598811735,127.04426120712341,150
1132,테헤란로51길,도로,37.50586395060729,127.04395772029646,190
1133,테헤란로51길,도로,37.50593219387415,127.04360039298936,120
1134,테헤란로53길,도로,37.50524180527596,127.04721122523857,100
1135,테헤란로53길,도로,37.50546900916088,127.04683894678001,80
1136,테헤란로53길,도로,37.50582673050168,127.0462527978034,190
1137,테헤란로53길,도로,37.506216517028896,127.04561410544187,155
1138,테헤란로53길,도로,37.50682976451841,127.04460921962676,130
1139,테헤란로53길,도로,37.50702428862622,127.04429045929268,70
1140,테헤란로53길,도로,37.507221173871656,127.04396783063575,110
1141,테헤란로53길,도로,37.50729755129686,127.04384267251072,110
1142,테헤란로53길,도로,37.5075842809883,127.04337280153068,130
1143,테헤란로53길,도로,37.50779718366457,127.04302391500174,115
1144,테헤란로57길,도로,37.50546296264253,127.04788582490934,110
1145,테헤란로57길,도로,37.505844792792075,127.04768828743877,135
1146,테헤란로57길,도로,37.50636511186049,127.04682242194755,115
1147,테헤란로57길,도로,37.50637666317,127.04677405677893,95
1148,테헤란로57길,도로,37.50639253717012,127.04670757584827,100
1149,테헤란로57길,도로,37.50671419499157,127.04618205247186,130
1150,테헤란로57길,도로,37.507359144381134,127.04512831267756,150
1151,테헤란로2길,도로,37.49827948396252,127.0286881605486,30
1152,테헤란로2길,도로,37.49788863354232,127.02887055027328,80
1153,테헤란로2길,도로,37.49780474473672,127.02881768618069,80
1154,테헤란로2길,도로,37.49660958044925,127.02938749772541,75
1155,테헤란로2길,도로,37.495715102095744,127.02981393770337,60
1156,테헤란로2길,도로,37.49497545874183,127.03016655091386,125
1157,테헤란로4길,도로,37.498506257599566,127.02941748067984,20
1158,테헤란로4길,도로,37.496855755175645,127.03020015400531,140
1159,테헤란로4길,도로,37.49596159889127,127.0306241432292,40
1160,테헤란로4길,도로,37.4952214850479,127.03097508712388,150
1161,테헤란로6길,도로,37.498753841442536,127.03021430338129,30
1162,테헤란로6길,도로,37.49709548745364,127.03099158715835,175
1163,테헤란로6길,도로,37.496772982029135,127.0311427439652,280
1164,테헤란로6길,도로,37.49647969925415,127.03128019405978,155
1165,테헤란로6길,도로,37.49600292400893,127.03150365976515,140
1166,테헤란로6길,도로,37.4959573460396,127.03152501415428,120
1167,테헤란로6길,도로,37.49545977273071,127.03175821602163,110
1168,테헤란로8길,도로,37.49901295246675,127.03104807016062,0
1169,테헤란로8길,도로,37.49804481231671,127.03150804971412,20
1170,테헤란로8길,도로,37.49735167975781,127.031837369215,70
1171,테헤란로8길,도로,37.4970303982403,127.0319900161092,70
1172,테헤란로8길,도로,37.49571976855743,127.03261270246384,50
1173,테헤란로10길,도로,37.49929571636471,127.03195753052587,20
1174,테헤란로10길,도로,37.4983245540589,127.03241872015532,55
1175,테헤란로10길,도로,37.497629112192115,127.03274897011046,85
1176,테헤란로10길,도로,37.4971177127152,127.03299180934242,150
1177,테헤란로10길,도로,37.49645938601178,127.03330442341185,95
1178,테헤란로10길,도로,37.49599478021371,127.03352503169896,135
1179,테헤란로14길,도로,37.499553383795465,127.03278629894932,15
1180,테헤란로14길,도로,37.498917054537145,127.03308676605654,50
1181,테헤란로14길,도로,37.49788080999217,127.03357604661274,120
1182,테헤란로14길,도로,37.49710830192701,127.03394079786696,115
1183,테헤란로14길,도로,37.496715631484975,127.03412619853313,115
1184,테헤란로14길,도로,37.49624322084284,127.03434924165896,75
1185,테헤란로16길,도로,37.499097994861394,127.03368160247786,145
1186,테헤란로16길,도로,37.49806315223977,127.03417524171455,95
1187,테헤란로16길,도로,37.49753150142353,127.03442884073738,160
1188,테헤란로16길,도로,37.49728422533486,127.03454679254857,180
1189,테헤란로16길,도로,37.49685117422854,127.03475335321615,170
1190,테헤란로16길,도로,37.496795784308645,127.03496438840156,150
1191,테헤란로20길,도로,37.499915453854,127.0339423734676,0
1192,테헤란로20길,도로,37.49927234287618,127.03425478261325,115
1193,테헤란로20길,도로,37.498889231486466,127.03444089231316,75
1194,테헤란로20길,도로,37.49823996441624,127.0347562869666,135
1195,테헤란로20길,도로,37.49733841785113,127.03519422624777,160
1196,테헤란로22길,도로,37.49949836641357,127.03499788038552,115
1197,테헤란로22길,도로,37.49846558887523,127.0354977360843,115
1198,테헤란로22길,도로,37.497941747353686,127.035749837925,120
1199,테헤란로22길,도로,37.4974468674261,127.03598800620165,135
1200,테헤란로22길,도로,37.4971158096975,127.03584569569858,115
1201,테헤란로22길,도로,37.49662013264678,127.03563261154535,155
1202,테헤란로22길,도로,37.496279062451045,127.03540276202746,240
1203,테헤란로22길,도로,37.49621844591753,127.03536191167764,280
1204,테헤란로22길,도로,37.496032788921035,127.0350673604986,205
1205,테헤란로22길,도로,37.4960314923909,127.03506415967777,205
1206,테헤란로22길,도로,37.49575462754879,127.03437937905943,190
1207,테헤란로22길,도로,37.49551382202553,127.0339716584017,205
1208,테헤란로22길,도로,37.49550380255891,127.03377555870709,150
1209,테헤란로26길,도로,37.50042404095458,127.03560541379929,15
1210,테헤란로26길,도로,37.499783506397954,127.03593535198596,55
1211,테헤란로26길,도로,37.4992888916781,127.03619012626456,135
1212,테헤란로28길,도로,37.50125747150504,127.03840213860313,30
1213,테헤란로28길,도로,37.500850200877316,127.03860760371114,15
1214,테헤란로28길,도로,37.500485031225416,127.03879182671548,15
1215,테헤란로28길,도로,37.5001201586406,127.03897590105991,15
1216,테헤란로28길,도로,37.5000720953156,127.03893182896047,15
1217,테헤란로28길,도로,37.49918315281601,127.0393533147839,15
1218,테헤란로28길,도로,37.49828940771801,127.03977059267844,15
1219,테헤란로28길,도로,37.497570174714994,127.0401076941722,0
1220,테헤란로34길,도로,37.50169766868543,127.03980132794024,15
1221,테헤란로34길,도로,37.501285834955695,127.0400118507708,45
1222,테헤란로34길,도로,37.500969630794074,127.0401734978475,45
1223,테헤란로34길,도로,37.5009236181229,127.0401969742485,30
1224,테헤란로34길,도로,37.50057179123577,127.0403767974237,30
1225,테헤란로34길,도로,37.50012758405846,127.04058569120872,30
1226,테헤란로34길,도로,37.49960211169517,127.04083280896955,15
1227,테헤란로34길,도로,37.499320226072,127.04096536956888,30
1228,테헤란로34길,도로,37.49872854599496,127.04124360237628,45
1229,테헤란로38길,도로,37.502138133723506,127.04118516465124,15
1230,테헤란로38길,도로,37.50171287903665,127.04140355644002,15
1231,테헤란로38길,도로,37.50141919253664,127.04155461398115,15
1232,테헤란로38길,도로,37.50136225758127,127.04158372706848,30
1233,테헤란로38길,도로,37.50102041309257,127.04175938842377,30
1234,테헤란로38길,도로,37.50109099534139,127.04239498272317,30
1235,테헤란로38길,도로,37.50018842561669,127.04281916245465,45
1236,테헤란로38길,도로,37.49990542941366,127.04295215705288,30
1237,테헤란로38길,도로,37.49931793512271,127.04322824132166,0
1238,테헤란로44길,도로,37.50309561865467,127.04435028370405,0
1239,테헤란로44길,도로,37.502590278394116,127.04461553646392,60
1240,테헤란로44길,도로,37.5022633064714,127.04478705627972,45
1241,테헤란로44길,도로,37.50170132463754,127.045837813491,0
1242,테헤란로52길,도로,37.503967791265346,127.04719530543171,15
1243,테헤란로52길,도로,37.503186791243905,127.0475815528755,45
1244,테헤란로52길,도로,37.50297532217504,127.04768613593886,45
1245,테헤란로52길,도로,37.50282615044311,127.04824239358679,15
1246,테헤란로52길,도로,37.50266806092148,127.04883188134764,15
1247,역삼로1길,도로,37.49332549900935,127.03095311761676,30
1248,역삼로1길,도로,37.494511453198,127.03038775122242,170
1249,역삼로1길,도로,37.49497545874183,127.03016655091386,125
1250,역삼로3길,도로,37.49357073712253,127.0317577936122,20
1251,역삼로3길,도로,37.494754811033246,127.03119636125544,140
1252,역삼로3길,도로,37.49489647402473,127.03112919065521,150
1253,역삼로3길,도로,37.4952214850479,127.03097508712388,150
1254,역삼로5길,도로,37.493818301322776,127.03257011999749,35
1255,역삼로5길,도로,37.49420240945759,127.03238687463886,115
